U10008, iter_0: N14652, N54408, N37688, N64634, N42723, N20545, N35411, N64228, N14270, N59186, N19013, N6873, N50924, N55544, N24146, N65028, N10857, N46821, N28698, N16051
U77407, iter_1: N20287, N54475, N62633, N7245, N16804, N48351, N52554, N14637, N36480, N34736, N45317, N42845, N28816, N24213, N20003, N9792, N43383, N9276, N13864, N12703
U77407, iter_2: N40985, N58414, N51875, N62092, N32708, N51187, N50670, N33634, N16477, N1189, N44249, N53298, N46162, N13628, N1344, N47553, N45163, N43955, N40670, N20947
U77412, iter_0: N38733, N308, N61969, N30288, N14802, N4034, N34081, N11789, N2159, N29511, N2704, N7868, N29369, N33505, N48302, N44417, N16914, N19004, N45793, N58070
U77416, iter_0: N20394, N40906, N53815, N1344, N30288, N3416, N43386, N49955, N40356, N45754, N36249, N1914, N43301, N15811, N38869, N36740, N53298, N60059, N26488, N32708
U77431, iter_0: N53013, N41387, N11931, N37553, N34081, N62170, N45017, N18291, N4857, N41400, N2159, N27866, N31782, N42196, N28420, N28072, N17936, N3007, N29920, N24109
U77431, iter_1: N47902, N7470, N54014, N16117, N53443, N57180, N26262, N43361, N61466, N57972, N40078, N8889, N26057, N57451, N4661, N46915, N5940, N51581, N31179, N16461
U77431, iter_2: N51187, N308, N46037, N11551, N51099, N1344, N38797, N28324, N43386, N39399, N47433, N34031, N2994, N5886, N25163, N52835, N21590, N44249, N32290, N25867
U77439, iter_0: N53630, N19004, N14990, N31978, N5288, N57034, N12682, N29541, N33469, N60027, N3416, N17510, N21681, N59685, N55830, N30288, N11681, N31556, N52009, N20576
U77439, iter_1: N47433, N40752, N50565, N8711, N40575, N26584, N308, N41400, N39932, N53308, N40221, N39399, N29217, N28983, N58129, N63546, N60472, N51690, N20394, N60599
U77439, iter_2: N62894, N43246, N54571, N50670, N1067, N54587, N24458, N38797, N28129, N55555, N24701, N18310, N29920, N57521, N55397, N3841, N61929, N31679, N37500, N38504
U77454, iter_0: N3416, N63390, N14990, N25163, N43386, N58264, N57034, N6471, N52835, N6873, N21590, N18151, N40468, N29541, N50484, N3045, N45754, N44249, N28324, N22456
U77463, iter_0: N1539, N39184, N52835, N12703, N60027, N61623, N11930, N54571, N26488, N55723, N58660, N59685, N38797, N6471, N22456, N28643, N34344, N48487, N17342, N59981
U77481, iter_0: N59908, N28571, N31179, N60472, N50565, N1914, N46915, N18151, N47572, N20236, N58129, N26537, N16431, N26584, N61969, N27906, N3996, N20394, N41498, N9135
U77481, iter_1: N34031, N3007, N4680, N47902, N50670, N18312, N9118, N26488, N24467, N45017, N23918, N56347, N53593, N29217, N61466, N1667, N47433, N37055, N46037, N33326
U77481, iter_2: N8162, N11551, N43361, N38797, N47190, N62393, N32073, N62001, N308, N43386, N36408, N4661, N39399, N64933, N10367, N53011, N37272, N41400, N10541, N16461
U77493, iter_0: N47216, N14170, N37458, N35671, N8595, N39149, N12330, N52835, N33120, N48049, N55723, N41172, N27738, N59981, N6209, N33297, N23508, N57403, N42988, N20816
U77496, iter_0: N39399, N53011, N59385, N38898, N54571, N23603, N62001, N27891, N47433, N55723, N308, N53335, N35671, N35252, N61623, N59960, N44249, N9846, N57403, N64721
U77513, iter_0: N31978, N14809, N44765, N53011, N37458, N3045, N308, N14170, N61296, N31676, N41400, N27936, N29541, N30288, N24617, N59022, N25163, N26584, N50058, N55723
U77523, iter_0: N52835, N43386, N34949, N53986, N53910, N1952, N46037, N25163, N18571, N279, N62393, N30689, N6371, N18151, N64744, N55723, N31884, N23508, N20984, N44249
U77538, iter_0: N59876, N52502, N1477, N26690, N17998, N8709, N51489, N29952, N47572, N6371, N59494, N17936, N59685, N43386, N31454, N54437, N10885, N1663, N43984, N301
U77581, iter_0: N11652, N49834, N46441, N58264, N1344, N18485, N21681, N17936, N17510, N46501, N11551, N29450, N31454, N38311, N31782, N30834, N59586, N18332, N41285, N15559
U77590, iter_0: N51867, N54437, N33326, N33877, N34031, N61929, N44249, N33212, N18291, N53013, N31289, N45960, N40390, N13640, N2994, N52492, N30536, N42196, N11041, N25163
U7760, iter_0: N47572, N20394, N51690, N61969, N61040, N56217, N42196, N16914, N62001, N10541, N16477, N44166, N62170, N8711, N52776, N45017, N50565, N43822, N2159, N9846
U77607, iter_0: N44249, N53381, N54571, N38142, N18151, N49252, N21681, N31884, N31978, N63255, N7112, N40468, N33212, N40752, N59385, N59685, N53001, N10278, N1344, N60192
U77607, iter_1: N36249, N58030, N38556, N17952, N56456, N23184, N29364, N7947, N51187, N47902, N39298, N32288, N21590, N21142, N11551, N18449, N41221, N45163, N50670, N34360
U77607, iter_2: N5576, N37346, N18295, N14170, N57034, N20459, N8711, N38898, N52835, N58070, N64954, N50942, N46037, N8162, N11789, N44903, N30288, N39399, N16461, N57403
U77623, iter_0: N30288, N49712, N24275, N10541, N19685, N56434, N45561, N33670, N1067, N54587, N41285, N11931, N57451, N59908, N37266, N49878, N36037, N56804, N2159, N27553
U77633, iter_0: N62170, N11289, N58264, N20236, N57521, N41285, N28571, N2994, N57225, N31556, N56270, N39932, N45017, N18151, N31179, N11092, N30422, N58129, N43400, N8162
U77652, iter_0: N29322, N33212, N15559, N28983, N31789, N28643, N61970, N775, N47190, N50657, N62894, N40390, N14809, N62033, N56434, N59543, N43646, N60192, N37272, N1575
U77659, iter_0: N29363, N30288, N34949, N6873, N58660, N18151, N25130, N33212, N30562, N40752, N25163, N27936, N37346, N19998, N26271, N12703, N26488, N19433, N28983, N53837
U77670, iter_0: N2159, N59543, N47433, N56434, N22985, N15559, N24213, N58264, N9846, N52098, N60550, N56471, N26537, N60531, N3380, N46501, N49252, N37589, N32641, N62170
U77675, iter_0: N13347, N53013, N42196, N58129, N64933, N15559, N26584, N38504, N1667, N28103, N50565, N5734, N20764, N29217, N30118, N8711, N26537, N1575, N26762, N4107
U77681, iter_0: N30288, N22575, N1067, N27866, N20394, N41400, N40752, N9971, N47902, N23918, N2704, N32073, N26781, N45561, N59908, N56434, N16461, N37007, N40670, N53011
U77682, iter_0: N46501, N18151, N13640, N34344, N21681, N11931, N23508, N24424, N43646, N56804, N22985, N36037, N62001, N57034, N8711, N64954, N26537, N63546, N21063, N61472
U7769, iter_0: N62001, N39399, N59685, N2159, N8375, N43386, N48407, N64335, N58070, N20177, N32786, N34081, N42196, N47433, N33526, N46586, N20816, N36408, N61969, N48302
U77698, iter_0: N52502, N1952, N6371, N35252, N11681, N61973, N24424, N30689, N32641, N11569, N27891, N1539, N27738, N308, N38915, N50775, N53335, N48077, N59981, N50942
U77698, iter_1: N31782, N17936, N57451, N29450, N60059, N47902, N12330, N33326, N4661, N37458, N39109, N46084, N1344, N2159, N20331, N8711, N24275, N4680, N30288, N14252
U77698, iter_2: N26584, N45017, N59960, N13347, N5886, N28983, N31014, N18291, N2994, N61623, N56217, N61970, N51690, N677, N34081, N43400, N11289, N16914, N52098, N57403
U77699, iter_0: N46501, N41285, N26584, N8162, N47190, N49038, N13640, N28983, N64933, N28571, N37458, N33326, N31556, N43400, N58129, N59586, N31179, N37346, N11041, N16914
U7770, iter_0: N55723, N1952, N61623, N60550, N18151, N43386, N36037, N7826, N6873, N30689, N38797, N279, N47433, N1371, N17234, N11930, N46037, N62894, N18571, N48487
U77734, iter_0: N31782, N39463, N29450, N4680, N19477, N62436, N62092, N30118, N36037, N23918, N30401, N37007, N35252, N21290, N53011, N40752, N8162, N18485, N26792, N40078
U77735, iter_0: N15811, N63255, N61541, N59022, N3996, N23184, N49955, N40324, N31679, N51690, N30345, N14257, N39015, N43301, N64606, N15194, N16914, N55229, N59876, N23508
U77737, iter_0: N3416, N11551, N2994, N4107, N60472, N6056, N31556, N17510, N38797, N53013, N4661, N1344, N26584, N279, N21590, N34031, N3996, N61970, N40468, N61623
U77737, iter_1: N23195, N36436, N23513, N31141, N48796, N46393, N41817, N48824, N24435, N30207, N35294, N58030, N6916, N36914, N37125, N32647, N7655, N15959, N6837, N30598
U77737, iter_2: N1539, N44765, N54571, N62033, N38901, N14333, N19623, N46586, N50372, N59685, N39184, N2159, N46203, N21941, N8162, N52588, N56270, N49038, N13640, N62170
U77741, iter_0: N47652, N51187, N279, N6371, N25163, N46586, N41285, N4661, N28983, N27891, N44765, N15279, N30288, N30929, N29541, N35436, N60192, N62033, N58070, N24617
U77749, iter_0: N28983, N52009, N2062, N50058, N27738, N32489, N130, N35447, N50942, N16461, N47216, N62894, N19811, N39184, N48407, N60035, N59960, N26584, N26537, N8711
U77749, iter_1: N25015, N22690, N64954, N58414, N31492, N28571, N27553, N31014, N20764, N677, N49878, N13347, N39463, N56804, N18571, N37458, N52098, N37272, N62170, N44645
U77749, iter_2: N31423, N52588, N28072, N58354, N4680, N8162, N16117, N16431, N45017, N23547, N15559, N23409, N58129, N26781, N45163, N26792, N10541, N38504, N43438, N3138
U77752, iter_0: N28072, N26781, N26262, N557, N103, N62750, N2649, N42877, N63746, N8657, N6916, N62207, N60472, N34360, N41221, N18571, N19477, N23547, N21156, N6056
U77762, iter_0: N14170, N59385, N58264, N33120, N279, N55723, N41172, N31978, N34344, N2994, N41400, N48487, N19536, N23603, N39399, N50484, N26488, N43386, N29541, N53335
U77781, iter_0: N47902, N51187, N26262, N19477, N31782, N36037, N46441, N18485, N60059, N26762, N3007, N29722, N59653, N13464, N41387, N53443, N34360, N11652, N20331, N60472
U7780, iter_0: N58129, N61969, N26584, N62170, N59867, N64933, N29217, N41285, N60599, N53013, N37266, N8889, N59908, N41498, N28571, N40221, N38556, N11289, N28725, N31179
U77810, iter_0: N61970, N16461, N17510, N34031, N35252, N38797, N2994, N43386, N1344, N308, N51187, N36408, N46037, N4661, N53335, N53910, N44249, N5886, N21590, N279
U77815, iter_0: N8711, N22456, N40468, N41400, N2994, N59367, N13408, N61623, N33623, N8162, N52835, N279, N31289, N40390, N2062, N28571, N22985, N25163, N52098, N3416
U77833, iter_0: N46501, N41498, N60599, N26584, N8711, N26537, N63546, N53013, N29217, N64933, N47190, N43361, N49038, N36037, N40752, N34081, N13640, N61472, N2159, N52201
U7786, iter_0: N36612, N18151, N53168, N11931, N5940, N33831, N1575, N25015, N34360, N26781, N20394, N49712, N677, N51690, N23508, N50775, N34457, N34004, N43646, N51187
U77864, iter_0: N62001, N52201, N60472, N4107, N28983, N47190, N31556, N40575, N59908, N56434, N52588, N46501, N40752, N30288, N8711, N40221, N9846, N8162, N37346, N39932
U77867, iter_0: N56456, N31556, N10541, N55531, N52492, N59385, N31492, N4107, N43400, N30288, N2704, N58129, N36408, N56270, N46501, N59908, N49712, N9734, N8657, N279
U77884, iter_0: N7330, N14990, N19998, N29363, N63390, N25130, N26488, N4661, N27936, N6873, N60192, N26271, N22456, N41400, N60939, N30288, N25163, N26690, N46203, N17342
U77889, iter_0: N49712, N45017, N28983, N51187, N26537, N26781, N23194, N15194, N3007, N63746, N41064, N20331, N53013, N30288, N5693, N15559, N9135, N37346, N43646, N21156
U7790, iter_0: N62423, N3416, N48659, N4107, N61969, N27731, N52835, N59960, N6471, N55229, N52577, N50058, N35447, N37146, N6578, N27891, N4287, N38898, N33326, N43822
U77917, iter_0: N30288, N4661, N61970, N37346, N2994, N40752, N26537, N26584, N51187, N32073, N34031, N61623, N13640, N24424, N37272, N56434, N308, N60472, N15559, N40575
U77917, iter_1: N7112, N52577, N1067, N14809, N21941, N20507, N41640, N39298, N436, N29627, N20331, N47553, N25774, N29364, N14978, N38882, N17936, N53364, N23918, N46738
U77917, iter_2: N16461, N58129, N47190, N43646, N8162, N11931, N29217, N5886, N2159, N49878, N36037, N18291, N11092, N52201, N61472, N28281, N13347, N43822, N12330, N22985
U77960, iter_0: N46178, N18295, N18895, N64372, N15559, N3996, N28983, N46203, N44645, N3841, N11289, N3007, N62170, N37146, N3416, N26781, N43301, N58354, N27906, N39109
U77977, iter_0: N39184, N4610, N28129, N33486, N4905, N35671, N28643, N64264, N48077, N48717, N38951, N54571, N53364, N13916, N16680, N61241, N56132, N60035, N1539, N29322
U77977, iter_1: N1575, N61472, N39932, N47087, N3007, N24109, N2994, N26057, N61466, N16461, N50670, N60472, N24458, N57403, N29364, N27553, N62393, N3138, N38333, N21290
U77977, iter_2: N23513, N15559, N3318, N36495, N48843, N57462, N4649, N12403, N62518, N9538, N25837, N57000, N38356, N33656, N10943, N26687, N20236, N21030, N9621, N45602
U77977, iter_3: N13347, N11092, N21063, N51690, N23508, N61363, N27532, N21681, N31179, N19685, N40752, N5886, N279, N41285, N27866, N18350, N56347, N52299, N40575, N41387
U77977, iter_4: N29363, N27079, N8907, N11015, N49252, N51119, N50657, N33623, N32196, N27936, N59685, N63860, N19998, N41126, N1952, N30689, N40451, N13865, N41621, N27318
U77986, iter_0: N8375, N63390, N47652, N30562, N35436, N51867, N46586, N21590, N29541, N54571, N16914, N47433, N34805, N3416, N44765, N59833, N52577, N17510, N47216, N11041
U77990, iter_0: N62750, N62092, N7470, N31782, N61970, N26584, N26792, N1667, N11083, N49834, N20413, N46703, N28448, N47553, N33831, N60059, N35619, N18485, N38311, N9409
U77996, iter_0: N5693, N41113, N58030, N15559, N47902, N45561, N26762, N28327, N29450, N28983, N23194, N29217, N4661, N10541, N30288, N29533, N16461, N23547, N20331, N53443
U77996, iter_1: N35436, N53735, N41400, N64372, N53011, N13347, N43246, N21941, N49878, N18295, N21063, N46738, N8162, N49038, N13640, N11930, N64077, N40221, N2159, N43361
U77996, iter_2: N52299, N63681, N27532, N32708, N46162, N53515, N37346, N34031, N33634, N62170, N21290, N1189, N41285, N27553, N17952, N13498, N55229, N53013, N27906, N52492
U77996, iter_3: N11627, N5949, N1450, N63353, N977, N19351, N61682, N27545, N62128, N40656, N41946, N23513, N48796, N15838, N19694, N32290, N57484, N60848, N28408, N30207
U77996, iter_4: N19477, N30401, N53335, N41006, N41221, N26781, N46203, N7470, N38869, N62436, N31782, N50565, N53593, N59960, N57972, N40078, N557, N49712, N26584, N24467
U78000, iter_0: N47380, N58660, N42988, N14802, N32277, N18978, N25130, N32196, N1065, N36916, N12703, N51119, N13640, N25163, N57001, N12330, N56458, N57413, N57225, N11551
U78000, iter_1: N26584, N57403, N46037, N21681, N40221, N59908, N26537, N18794, N61623, N17510, N46203, N42196, N40468, N52835, N52098, N35252, N61969, N16461, N45612, N51187
U78000, iter_2: N59423, N59655, N65216, N24007, N21539, N42628, N41176, N18212, N23942, N15672, N17759, N9059, N51092, N38697, N62089, N23407, N51937, N12627, N12019, N45523
U78061, iter_0: N33120, N28324, N31884, N14170, N47380, N55723, N27891, N59833, N59586, N42196, N62894, N41172, N53168, N35436, N47216, N41547, N13980, N53735, N23603, N33505
U78074, iter_0: N18151, N30288, N24275, N46203, N37346, N36037, N50775, N34344, N13640, N20394, N18571, N61296, N56434, N28281, N16725, N37266, N2159, N18295, N15559, N28983
U78101, iter_0: N47370, N53443, N15559, N60105, N18485, N18295, N17952, N30288, N3841, N57888, N43955, N4857, N39298, N56434, N38333, N11083, N27866, N36037, N59385, N47975
U78120, iter_0: N20601, N59908, N60472, N11551, N13640, N61623, N62170, N26781, N57972, N23918, N28571, N3996, N1344, N2649, N41400, N26584, N31179, N47190, N32221, N1914
U78145, iter_0: N18151, N26262, N3416, N45017, N13498, N41006, N56456, N14257, N49712, N53013, N11289, N51690, N46037, N55531, N2994, N60472, N37346, N26781, N26537, N34360
U78148, iter_0: N28072, N49712, N47370, N21290, N24109, N47087, N36612, N2649, N34360, N26781, N279, N18151, N63746, N62207, N29930, N53910, N21156, N23547, N34495, N42877
U78153, iter_0: N30689, N1539, N59981, N1952, N11569, N61241, N51690, N7112, N53011, N48487, N38733, N6471, N28324, N48077, N60550, N17342, N35671, N53335, N27079, N29528
U78170, iter_0: N308, N34031, N1344, N2994, N45754, N16461, N53335, N47433, N44249, N25163, N26488, N61970, N61623, N52835, N35252, N17510, N4661, N279, N43386, N3416
U78215, iter_0: N26781, N58354, N18151, N11931, N28072, N41285, N18895, N40468, N47370, N26537, N3007, N28983, N63746, N64372, N38869, N47087, N18295, N677, N27532, N47572
U78215, iter_1: N59960, N20764, N32288, N58264, N1477, N36037, N44645, N62436, N37346, N62393, N37553, N40356, N3996, N2994, N53013, N29364, N34360, N56456, N23409, N5734
U78215, iter_2: N61970, N11551, N36408, N41400, N279, N28324, N51099, N46037, N38797, N6056, N308, N61623, N53910, N47433, N45754, N26488, N3416, N4661, N55723, N33120
U78218, iter_0: N57403, N49973, N47190, N59586, N44166, N31179, N52776, N64933, N1575, N28571, N36037, N58129, N61969, N37272, N46501, N56217, N8162, N57180, N50565, N23508
U78244, iter_0: N61973, N29541, N31556, N30288, N26130, N47433, N30614, N9846, N60939, N55830, N54571, N48487, N41400, N37458, N47216, N55723, N38142, N8907, N24617, N26488
U78244, iter_1: N34805, N5886, N57403, N29217, N16725, N8162, N27906, N2994, N2159, N40221, N60041, N46501, N54437, N60550, N26584, N36037, N8711, N1344, N34081, N308
U78244, iter_2: N16461, N50565, N31014, N12330, N11289, N16914, N25163, N33326, N24424, N59908, N43822, N18295, N34031, N39932, N56804, N37146, N45754, N279, N18571, N11092
U78244, iter_3: N54862, N41088, N5794, N57120, N51649, N15880, N54867, N30923, N54911, N55421, N37142, N48291, N49505, N20746, N60779, N11622, N35389, N12029, N49634, N53046
U78244, iter_4: N20325, N11681, N27891, N50484, N6371, N53001, N19536, N37589, N7961, N29363, N1952, N4556, N44765, N7017, N62894, N22456, N30689, N29627, N60192, N50453
U78325, iter_0: N47370, N47902, N2235, N31782, N46441, N38869, N18485, N53335, N8711, N20394, N37458, N1914, N15559, N47553, N42223, N41221, N41387, N1344, N59586, N63681
U78327, iter_0: N41006, N50775, N13498, N43822, N40985, N11931, N21063, N16477, N5085, N47572, N3865, N21290, N37346, N20394, N60472, N18449, N42196, N40206, N21142, N37146
U78337, iter_0: N24109, N47902, N34360, N41640, N28072, N18571, N33670, N51187, N38333, N34457, N19387, N20331, N36037, N37007, N26262, N25015, N39463, N56217, N46084, N9846
U78359, iter_0: N11931, N27532, N16914, N46084, N60059, N11652, N43438, N59908, N28281, N61040, N41221, N46441, N16477, N62170, N59867, N60599, N29920, N10367, N18485, N19387
U78359, iter_1: N50775, N13980, N2704, N45612, N49973, N52492, N36037, N61969, N18794, N27906, N37266, N41498, N21590, N18291, N57403, N17510, N53013, N11041, N31556, N34031
U78359, iter_2: N10541, N52588, N39109, N43361, N37458, N29217, N24424, N33326, N49878, N677, N64077, N42196, N61623, N35252, N37346, N4107, N21063, N3996, N25837, N15559
U7836, iter_0: N53910, N24109, N16477, N34495, N43386, N21290, N23547, N59385, N34344, N18151, N3541, N60472, N47975, N30345, N54752, N23918, N26781, N40324, N41172, N62207
U78380, iter_0: N40468, N26690, N58264, N28983, N27891, N60550, N47652, N7330, N20984, N8375, N24617, N61970, N34031, N15279, N59685, N50372, N47433, N26488, N9846, N11551
