U10008, iter_0: N47868, N14964, N59257, N50831, N51552, N12999, N32038, N56645, N17115, N9944, N42167, N48730, N14354, N3116, N59577, N36777, N54113, N61296, N28275, N25133
U49809, iter_0: N58264, N53335, N47433, N61970, N46037, N5886, N11551, N16461, N51187, N61623, N41172, N34031, N39399, N33120, N35252, N36408, N28324, N53910, N52835, N41400
U49814, iter_0: N62001, N63546, N43822, N64954, N21681, N33326, N40752, N24424, N3996, N18571, N34344, N13640, N9846, N50775, N11289, N28983, N43646, N59960, N37346, N52492
U49822, iter_0: N28983, N7826, N25163, N51033, N43386, N10008, N54439, N44640, N48084, N42499, N22975, N30689, N46203, N31676, N23559, N56270, N50942, N28324, N3416, N26537
U4984, iter_0: N51187, N48077, N1371, N11289, N45017, N1539, N7112, N48049, N53910, N63860, N12843, N33326, N35252, N36408, N38142, N32196, N63546, N30689, N24424, N16461
U49856, iter_0: N49712, N28103, N51875, N62436, N28281, N57001, N35619, N40956, N43646, N34360, N18295, N27866, N5085, N45017, N56434, N8657, N47572, N61970, N64077, N61844
U49859, iter_0: N33469, N51187, N48084, N13498, N56458, N29528, N53910, N63860, N18145, N53168, N57413, N49878, N64744, N39399, N20459, N17778, N27553, N39432, N48487, N52492
U49861, iter_0: N19477, N5693, N18485, N53335, N21142, N47975, N40670, N23409, N5886, N23547, N37007, N10379, N15194, N21156, N13464, N29930, N557, N61623, N1185, N45561
U49861, iter_1: N36689, N61973, N29322, N11569, N775, N19025, N27891, N48717, N8711, N33505, N4610, N47652, N8375, N20478, N44903, N19623, N59685, N58070, N30929, N1663
U49861, iter_2: N22483, N1450, N16851, N524, N5088, N35980, N28884, N52329, N34457, N10522, N1957, N10105, N33474, N33828, N14056, N45353, N62212, N58427, N44655, N46219
U49861, iter_3: N27545, N60848, N53346, N57328, N8746, N53219, N46407, N58171, N5152, N52138, N15838, N46103, N60647, N56746, N62505, N8114, N59308, N43491, N34225, N39389
U49861, iter_4: N18332, N11652, N5940, N49712, N46915, N5519, N46203, N2235, N43646, N60472, N63746, N28072, N3865, N60059, N24275, N62092, N38869, N32239, N14252, N26262
U49873, iter_0: N20394, N40324, N7568, N46037, N31395, N41387, N25163, N35252, N17510, N56270, N31782, N57451, N6916, N62092, N62170, N34081, N45017, N26488, N53308, N103
U49896, iter_0: N38869, N43822, N11289, N63546, N28983, N59586, N39932, N56270, N8162, N64954, N62001, N12330, N18151, N50565, N42196, N9846, N53013, N53011, N18571, N62393
U4992, iter_0: N1952, N44640, N31014, N11569, N19433, N31676, N59307, N33469, N30422, N35671, N64744, N53335, N58070, N17672, N38142, N52201, N49038, N24275, N40575, N24424
U4992, iter_1: N40356, N60472, N24109, N34360, N3007, N34081, N21142, N40324, N57189, N64077, N13464, N51187, N46203, N57180, N47553, N43386, N37346, N2704, N61296, N55229
U4992, iter_2: N35252, N28103, N4107, N5886, N27906, N53308, N27553, N11092, N59385, N2994, N16461, N44166, N28281, N22985, N17510, N4661, N34031, N2159, N308, N44249
U4992, iter_3: N23942, N13729, N4205, N29490, N35389, N16020, N11762, N2960, N64829, N59009, N3726, N25650, N43397, N31670, N24108, N49279, N44401, N43106, N58427, N62809
U4992, iter_4: N65103, N10008, N1091, N59022, N33623, N16804, N36425, N30639, N36249, N63255, N59494, N47848, N34949, N42670, N936, N38901, N27936, N26690, N61466, N48717
U49931, iter_0: N59908, N45017, N8162, N24275, N51690, N50565, N46203, N24424, N43822, N52588, N43646, N34081, N32073, N11289, N39932, N21063, N53168, N49878, N64954, N4107
U49944, iter_0: N37346, N47433, N53910, N64095, N6471, N28324, N39399, N31676, N5288, N21941, N53837, N17342, N11569, N55723, N62894, N28643, N57001, N35436, N19998, N52764
U49944, iter_1: N49712, N61593, N16477, N24109, N32239, N20507, N40206, N65103, N15194, N26792, N15331, N34495, N40956, N48049, N3138, N59526, N18449, N23918, N50372, N775
U49944, iter_2: N38142, N53754, N25583, N56270, N13640, N62393, N32393, N18151, N47216, N38869, N57034, N17234, N4287, N43646, N29268, N1539, N28281, N28851, N63546, N33297
U49944, iter_3: N39198, N38599, N1180, N14846, N44453, N6890, N31511, N27339, N3415, N21950, N33332, N44422, N64594, N10197, N38201, N38697, N22353, N57005, N1410, N14364
U49944, iter_4: N3416, N61970, N6578, N53986, N33120, N36408, N42655, N11944, N1663, N24617, N16725, N59385, N61623, N31789, N35671, N31294, N14802, N32277, N54571, N59833
U49954, iter_0: N27906, N31556, N40221, N2704, N8162, N64077, N16725, N33326, N28983, N37458, N42196, N41285, N28571, N18295, N34081, N29217, N62170, N37146, N28103, N44645
U50030, iter_0: N34081, N26537, N46379, N1477, N33326, N43438, N11931, N18794, N52776, N52492, N31014, N16066, N61969, N43361, N61472, N43400, N42196, N4107, N20236, N37266
U50034, iter_0: N33469, N62033, N19623, N61973, N4610, N47652, N27079, N27891, N43438, N61970, N19025, N7017, N9527, N62393, N47433, N38869, N57521, N53735, N1952, N58251
U50088, iter_0: N27079, N57001, N33212, N13347, N52098, N31789, N41172, N4290, N4128, N11569, N13865, N32393, N38915, N48049, N7173, N28800, N45017, N6578, N59367, N57403
U50108, iter_0: N19004, N51187, N53335, N19623, N33469, N35436, N47216, N11015, N35671, N58251, N45793, N308, N17778, N45017, N35725, N50058, N32393, N6471, N35238, N19025
U50136, iter_0: N60472, N49712, N37346, N13498, N26781, N62207, N41064, N46915, N39298, N40221, N20507, N25774, N41006, N26792, N42877, N33634, N41640, N63746, N53298, N53593
U50139, iter_0: N1663, N1952, N6578, N27936, N43246, N39184, N28983, N50657, N54136, N40575, N59385, N48077, N26488, N30689, N6532, N44249, N46037, N25130, N60192, N56897
U50165, iter_0: N24617, N35436, N58264, N1344, N53335, N47216, N33469, N34805, N48084, N19536, N40451, N28324, N53011, N40575, N24424, N29268, N45793, N53735, N21590, N46037
U50203, iter_0: N5734, N59960, N5940, N44166, N13980, N59908, N46915, N18895, N21290, N18571, N53308, N56270, N18312, N62170, N29217, N26537, N31014, N20236, N16725, N24424
U50211, iter_0: N26762, N64372, N58354, N43646, N8711, N45017, N50565, N59960, N5940, N62170, N26537, N46379, N52492, N21063, N27553, N24424, N1575, N24275, N56217, N64954
U50239, iter_0: N34949, N7112, N59981, N32277, N47848, N61760, N3007, N6578, N31676, N34601, N38053, N19998, N19433, N16914, N28072, N28983, N63255, N59876, N64744, N7330
U50244, iter_0: N64077, N27906, N40221, N44166, N1575, N15559, N677, N16725, N57180, N30288, N18332, N21142, N24424, N20394, N42877, N2159, N61969, N1914, N26537, N43646
U50244, iter_1: N18020, N7173, N20478, N42622, N61466, N6371, N63746, N18350, N20325, N62820, N1952, N59685, N54437, N52577, N36425, N11359, N46915, N7568, N25015, N22975
U50244, iter_2: N59908, N46130, N33326, N56456, N31179, N32073, N62170, N19477, N61970, N44645, N8889, N14252, N20507, N31492, N22664, N5693, N5734, N28152, N60472, N557
U5029, iter_0: N28324, N5886, N7173, N51187, N775, N1539, N53754, N14978, N44249, N28643, N28851, N27731, N33623, N31289, N46586, N48717, N14170, N35671, N20576, N48049
U503, iter_0: N1667, N52492, N33326, N1477, N45017, N56270, N15811, N61541, N60599, N53013, N46178, N8889, N43646, N46379, N43822, N52588, N4107, N64954, N19685, N51690
U50300, iter_0: N39399, N51187, N48487, N41172, N19004, N19025, N39932, N16461, N53335, N308, N4034, N47216, N27079, N8907, N35671, N42670, N33120, N5886, N63860, N4610
U50305, iter_0: N28640, N41172, N18310, N16461, N53308, N62894, N60041, N5886, N38733, N4290, N43646, N33120, N3996, N43246, N60599, N19998, N38869, N30689, N33469, N39109
U50310, iter_0: N27906, N59685, N53335, N15279, N32139, N19623, N59586, N38142, N24424, N61973, N4610, N50372, N62393, N1952, N8711, N37458, N50942, N35252, N52764, N53308
U50327, iter_0: N30288, N29627, N53735, N62170, N32393, N33326, N51187, N14978, N24424, N18145, N56270, N61296, N46283, N45960, N7852, N9354, N11675, N6767, N7173, N19004
U50330, iter_0: N26130, N11569, N33469, N20576, N48077, N63860, N33297, N15331, N38901, N45017, N16725, N43386, N5886, N2994, N57001, N6371, N31556, N41497, N6056, N1539
U50355, iter_0: N26762, N18332, N52588, N61970, N50565, N62170, N24275, N57403, N60599, N45017, N53335, N52492, N45612, N50775, N43438, N21063, N37458, N47572, N4107, N39463
U50380, iter_0: N29363, N52764, N24275, N28103, N17234, N38915, N3996, N17342, N19998, N33469, N31676, N60599, N14333, N53308, N10367, N50775, N57225, N43438, N34817, N39109
U5041, iter_0: N11930, N24424, N44166, N30639, N14809, N20576, N4610, N20394, N15559, N50657, N41285, N33469, N62894, N59586, N64183, N33326, N28800, N56434, N44903, N18295
U5041, iter_1: N43646, N3996, N677, N1575, N32073, N64077, N53728, N43438, N13498, N50565, N43361, N9321, N28571, N61466, N27906, N5886, N40221, N31014, N21063, N7568
U5041, iter_2: N7600, N59761, N28496, N28751, N27327, N12082, N46976, N41122, N247, N31423, N12812, N52907, N19099, N7990, N52016, N11417, N63480, N56808, N9966, N64895
U50463, iter_0: N51187, N61970, N39399, N3416, N28324, N16461, N53910, N308, N36408, N38797, N41172, N55723, N40468, N47433, N43386, N5886, N34031, N51099, N33120, N21590
U50472, iter_0: N28983, N6056, N60550, N11569, N48487, N5886, N6873, N33623, N18151, N6371, N39932, N61623, N11930, N41172, N38797, N23559, N41497, N8907, N48302, N54571
U50486, iter_0: N51187, N5693, N31782, N41221, N49001, N63746, N308, N23194, N60059, N5085, N52492, N30118, N40752, N52312, N32708, N41640, N43400, N52009, N34457, N34360
U50487, iter_0: N57001, N45017, N53308, N32073, N31014, N16725, N24424, N28103, N62001, N61296, N43646, N8162, N56270, N34081, N11289, N30288, N28983, N49878, N13498, N60472
U50504, iter_0: N26537, N33326, N61969, N11092, N53013, N62001, N11289, N43646, N43822, N53011, N52492, N27553, N34081, N4107, N20236, N56270, N16725, N28983, N62170, N52776
U5051, iter_0: N46203, N61466, N21290, N50565, N51187, N40575, N16725, N59067, N49712, N10367, N1477, N43438, N51690, N13640, N40221, N46501, N37346, N20601, N47975, N9321
U5051, iter_1: N21142, N20764, N41064, N20507, N15194, N52492, N16477, N9971, N53013, N4107, N1189, N45017, N3865, N9135, N3138, N31492, N3996, N52776, N42877, N21063
U5051, iter_2: N52764, N35238, N65103, N29627, N48077, N36425, N33505, N53630, N8709, N18020, N61973, N49878, N26537, N32489, N57225, N43984, N46037, N26584, N6371, N57413
U50524, iter_0: N3007, N11092, N18485, N18794, N31014, N22985, N53443, N40356, N33634, N3841, N40670, N52776, N46162, N20507, N16066, N34031, N32239, N12330, N24109, N27866
U50535, iter_0: N15559, N61970, N18295, N26792, N64077, N39298, N44645, N55229, N7568, N37146, N46203, N28281, N26537, N26057, N13640, N60472, N53910, N40575, N5519, N53335
U50537, iter_0: N56132, N53335, N45017, N52492, N11015, N51187, N47380, N59960, N38733, N38898, N33297, N4287, N48049, N61973, N31289, N30929, N51489, N35238, N19623, N24424
U50549, iter_0: N2994, N39463, N15559, N47572, N24109, N22690, N51875, N28448, N41640, N9846, N42196, N11931, N43646, N20764, N34031, N34081, N64077, N61466, N21142, N28324
U506, iter_0: N28983, N33326, N18151, N12330, N62001, N21681, N31014, N32073, N53308, N63546, N11289, N64954, N13498, N43646, N24424, N43822, N52492, N27906, N41498, N61472
U5060, iter_0: N11551, N16477, N21590, N7568, N6056, N53013, N58264, N61363, N59908, N22690, N49038, N42877, N47433, N40752, N40221, N26537, N9734, N18295, N8162, N52776
U5062, iter_0: N60264, N59876, N61296, N11551, N6767, N41547, N26048, N38733, N15331, N52929, N59526, N65103, N13941, N53910, N11041, N21312, N33326, N13498, N31294, N53013
U50621, iter_0: N37007, N18350, N41006, N39463, N58354, N5519, N46379, N35619, N10379, N33634, N13498, N13640, N43646, N63681, N26762, N8889, N19477, N5940, N62820, N29364
U50621, iter_1: N59960, N46037, N27906, N31014, N49038, N16461, N21063, N33326, N42196, N24275, N27553, N50565, N47190, N29217, N49973, N3996, N51187, N1344, N28281, N4661
U50621, iter_2: N24608, N34805, N65021, N19536, N402, N24021, N378, N35216, N9883, N41492, N5610, N11771, N832, N59126, N51963, N51896, N13834, N518, N26199, N36916
U50629, iter_0: N46917, N7852, N43361, N32393, N33469, N61929, N33212, N53986, N36425, N53754, N7173, N19433, N8162, N30689, N8711, N19998, N19004, N50775, N18145, N24424
U50647, iter_0: N60472, N53011, N40221, N25015, N43646, N34457, N43822, N20507, N26762, N31454, N44249, N64077, N15559, N47902, N36249, N39298, N13498, N62820, N30834, N40985
U50647, iter_1: N51963, N55347, N28059, N19990, N33121, N41850, N64594, N24272, N57332, N31868, N51009, N18118, N61614, N63037, N25448, N39002, N4384, N35216, N14049, N4649
U50647, iter_2: N41064, N5940, N53335, N32239, N47572, N46084, N14257, N42877, N26792, N35619, N39463, N58354, N15811, N28327, N47553, N46037, N63746, N38311, N9734, N16477
U50667, iter_0: N39399, N55723, N28983, N38797, N60472, N62001, N24275, N33326, N40221, N46203, N11551, N43646, N24424, N52588, N26537, N2704, N57403, N53335, N61296, N40752
U50667, iter_1: N33505, N11789, N43386, N60059, N17936, N46037, N65103, N33469, N61973, N28448, N24458, N1539, N10008, N6873, N19623, N59526, N29627, N41658, N4610, N34805
U50667, iter_2: N28324, N9734, N63681, N1344, N32239, N25774, N40985, N49955, N1860, N54587, N9118, N31423, N51187, N308, N61593, N40356, N5886, N34031, N28420, N51099
U5068, iter_0: N7112, N4034, N36408, N55723, N33469, N6056, N63860, N14170, N43386, N30689, N51690, N13916, N27079, N43822, N59526, N56458, N38898, N64273, N4107, N63546
U50682, iter_0: N308, N34031, N51099, N1344, N16461, N39399, N46037, N2994, N17510, N51187, N5886, N61970, N21590, N6056, N52835, N41172, N43386, N25163, N47433, N44249
U50756, iter_0: N1952, N32641, N5886, N59833, N57521, N47652, N59526, N8709, N61973, N24275, N53910, N46037, N19623, N39184, N53335, N50657, N1371, N50942, N55723, N13640
U50756, iter_1: N17936, N1914, N18485, N13464, N31782, N10379, N58354, N21290, N40356, N62092, N23918, N50670, N1860, N19477, N57763, N21142, N16066, N12477, N40956, N17510
U50756, iter_2: N33877, N20576, N40451, N13498, N29268, N40221, N8711, N33326, N53011, N19536, N1091, N10612, N27906, N43646, N3293, N16461, N10008, N33486, N33526, N62393
U50756, iter_3: N52329, N23513, N36232, N56072, N53242, N30888, N18324, N28934, N33828, N60663, N51552, N34490, N35570, N43106, N50404, N57733, N24435, N64326, N12082, N28523
U50756, iter_4: N4610, N31676, N46586, N38901, N63860, N53735, N47848, N35725, N27891, N19025, N11569, N52764, N46783, N29627, N35252, N24617, N1344, N44640, N23603, N4290
U50763, iter_0: N13498, N46037, N24275, N17510, N53308, N27553, N55723, N49038, N60472, N3996, N1575, N37266, N31014, N37346, N8711, N40221, N52588, N31556, N52201, N53910
U50763, iter_1: N23513, N40194, N18793, N42365, N43115, N7909, N64424, N51937, N52218, N46137, N50440, N53528, N20400, N36568, N24358, N19423, N49188, N38371, N61233, N64802
U50763, iter_2: N29722, N24467, N46915, N33634, N46130, N40985, N58030, N63746, N34360, N11652, N20601, N31454, N61363, N29533, N53443, N53815, N50775, N46203, N3007, N42223
U50766, iter_0: N45017, N24275, N16725, N38869, N13640, N13347, N13498, N53308, N34344, N30288, N59960, N31014, N43646, N60472, N20394, N40221, N63546, N8162, N18151, N28103
U50781, iter_0: N13408, N33469, N18020, N56897, N279, N27079, N14802, N2994, N47652, N28851, N19004, N36916, N17778, N59385, N40468, N30614, N7330, N28983, N63546, N40752
U50799, iter_0: N51187, N50775, N13640, N18449, N10541, N41064, N3865, N59653, N19477, N26762, N21156, N50565, N9135, N40221, N11931, N43438, N61970, N33326, N46084, N61466
U50799, iter_1: N47190, N15194, N47975, N4107, N39463, N37346, N16066, N62436, N53013, N40575, N32239, N56270, N15559, N50670, N63746, N11289, N62170, N12330, N26057, N46162
U50799, iter_2: N53910, N53335, N35252, N17510, N21590, N46037, N36408, N25163, N3416, N11551, N44249, N33120, N28324, N41172, N4661, N26488, N2994, N5886, N45754, N279
U50799, iter_3: N27195, N17171, N22566, N46521, N59907, N775, N28899, N49576, N56545, N42515, N32945, N53079, N3331, N20333, N6142, N24460, N20985, N25605, N12570, N42017
U50799, iter_4: N21063, N13628, N61296, N28420, N21290, N46915, N56434, N24424, N53168, N57763, N52299, N24109, N36612, N20764, N31556, N45561, N10379, N30834, N31454, N2704
U50867, iter_0: N52764, N31676, N25163, N23559, N42499, N279, N41497, N7826, N17510, N49252, N41400, N6578, N49609, N27936, N47848, N39184, N55723, N58264, N51187, N33326
U50867, iter_1: N36612, N31395, N40324, N33634, N29450, N1344, N3996, N26488, N24686, N53910, N47370, N36249, N46037, N3416, N2530, N16461, N37500, N4857, N18151, N53308
U50867, iter_2: N6873, N38901, N44249, N8709, N38915, N29363, N19321, N2994, N33120, N52201, N42890, N29268, N15279, N31014, N2704, N41172, N60472, N44417, N61472, N43386
U5088, iter_0: N6056, N47433, N2994, N5886, N11551, N36408, N21590, N52835, N17510, N39399, N61623, N40468, N308, N3416, N45754, N55723, N25163, N51187, N35252, N38797
U50885, iter_0: N27906, N36689, N8711, N60599, N32139, N29091, N11681, N11931, N61969, N64264, N15331, N61973, N41498, N10541, N18978, N61951, N64933, N16725, N33469, N19025
U50887, iter_0: N1663, N38869, N61970, N32139, N20394, N46203, N10367, N44640, N1344, N43438, N40575, N44903, N24275, N27079, N50565, N47848, N40221, N54136, N35725, N64721
U50914, iter_0: N60550, N11015, N64095, N64273, N52835, N11569, N53011, N53335, N9354, N33623, N48049, N59685, N63860, N33297, N8162, N50372, N60192, N47652, N48077, N48717
U50919, iter_0: N43646, N16725, N53013, N33326, N62001, N59960, N52588, N11289, N18151, N13498, N37458, N45017, N31014, N34344, N49878, N21681, N56270, N4107, N26537, N47190
U50939, iter_0: N33326, N26762, N16725, N20764, N45017, N60599, N62170, N18350, N31014, N29217, N3996, N28072, N58354, N38556, N35619, N62092, N50670, N18895, N58129, N53013
U50939, iter_1: N47380, N30562, N57225, N6767, N15331, N33623, N11569, N19536, N33469, N32641, N65103, N54437, N60550, N48049, N32196, N19321, N44249, N30288, N53364, N43438
U50939, iter_2: N41064, N46203, N1477, N16914, N19477, N17360, N60472, N32073, N56347, N46037, N3138, N41498, N8162, N28152, N24458, N64933, N38504, N64077, N1344, N4107
U5095, iter_0: N11551, N39399, N25163, N61623, N28324, N43646, N61970, N2159, N59385, N2994, N55723, N279, N21590, N40752, N60472, N38797, N9846, N43386, N64954, N28983
U5095, iter_1: N29722, N46283, N4290, N29952, N47652, N28448, N17672, N57888, N29364, N28851, N39015, N24109, N6209, N15331, N31395, N53381, N16680, N28327, N64095, N3007
U5095, iter_2: N57403, N52492, N47433, N43361, N46037, N56270, N27553, N41285, N53011, N53168, N61040, N51099, N62393, N37146, N39932, N64077, N58129, N34344, N15559, N34081
U50977, iter_0: N62894, N33877, N14809, N29322, N936, N26048, N25130, N46917, N4610, N13640, N4128, N49878, N1091, N29268, N44640, N57521, N29217, N64933, N21063, N130
