U10008, iter_0: N19998, N33469, N59307, N8709, N32536, N61296, N60939, N17672, N28103, N17342, N33212, N32641, N58660, N38869, N34817, N48455, N4128, N27079, N20478, N31294
U46593, iter_2: N25637, N50054, N6790, N59060, N45666, N53606, N64808, N19682, N36914, N43772, N18653, N9815, N5519, N46864, N29772, N12344, N49279, N35159, N22595, N39463
U80131, iter_0: N64954, N32196, N59526, N53308, N20576, N48049, N936, N57225, N16461, N19321, N37458, N63546, N38142, N11015, N1539, N13498, N57413, N53011, N1091, N33877
U15421, iter_0: N10379, N34457, N64954, N5519, N20507, N24424, N33326, N53335, N16461, N13498, N37458, N63546, N9118, N29920, N51187, N52299, N45017, N18485, N5886, N19477
U11540, iter_0: N48084, N44903, N32196, N19321, N936, N59526, N46783, N64954, N48049, N1091, N11015, N13498, N38142, N53735, N11823, N17778, N436, N33326, N57225, N57413
U13931, iter_0: N48084, N19321, N936, N59526, N44903, N32196, N64954, N48049, N1091, N56458, N33326, N46783, N13498, N436, N11015, N17778, N35252, N59307, N35238, N57225
U17806, iter_0: N32196, N48084, N59526, N37458, N60472, N21681, N53011, N20576, N61970, N8375, N39149, N45754, N31014, N63546, N2994, N19433, N57225, N11289, N13498, N30536
U45906, iter_0: N48084, N59526, N48049, N936, N56458, N19321, N33326, N64954, N51187, N11015, N46783, N44903, N32196, N57225, N1091, N24424, N35238, N13498, N17778, N63860
U47692, iter_0: N48084, N48049, N436, N56458, N11015, N1091, N44903, N33326, N17778, N64954, N57225, N57413, N24424, N43822, N51690, N52929, N13498, N33297, N10885, N33877
U57497, iter_0: N48084, N59526, N19623, N936, N11015, N33326, N53735, N64954, N53335, N35252, N436, N24424, N17778, N46783, N1091, N13498, N35238, N27891, N63546, N43646
U67220, iter_0: N59526, N44903, N48049, N19321, N936, N33326, N24424, N35252, N64954, N436, N19623, N13498, N35238, N17778, N1091, N53335, N11823, N57225, N52929, N38142
U67220, iter_1: N9118, N51187, N63546, N29364, N16461, N5940, N45017, N18332, N43822, N5886, N37458, N20601, N1477, N31014, N51690, N18350, N64372, N52588, N50565, N29920
U67220, iter_2: N18310, N43646, N53364, N35857, N49038, N50453, N29268, N26537, N54439, N61970, N21681, N56217, N64469, N14333, N29528, N46037, N32536, N4290, N62001, N25583
U2097, iter_0: N32196, N48084, N45754, N8375, N60472, N53011, N38142, N21681, N61970, N59526, N36425, N2994, N20576, N39149, N64183, N16461, N19433, N54439, N17510, N62423
U31293, iter_0: N48084, N32196, N8375, N59526, N7017, N9527, N44903, N35252, N27891, N38142, N19321, N11015, N53335, N48049, N64954, N53735, N936, N57413, N33326, N436
U31534, iter_0: N59526, N48049, N44903, N936, N19321, N32196, N11015, N33326, N64954, N46783, N56458, N17778, N1091, N35252, N57225, N35238, N11823, N436, N24424, N19623
U72674, iter_0: N48084, N59526, N32196, N64954, N38142, N48049, N15279, N8375, N13498, N19321, N53308, N7017, N9527, N35252, N11015, N24424, N20576, N936, N44903, N37458
U63561, iter_0: N35252, N16461, N53335, N51187, N61970, N5886, N46037, N308, N53910, N51099, N17510, N45754, N2994, N44249, N43386, N34031, N39399, N47433, N21590, N1344
U78627, iter_0: N64954, N32196, N19321, N59526, N48049, N1091, N44903, N11015, N57225, N11823, N936, N57413, N17778, N436, N13498, N33326, N20576, N35238, N33877, N31014
U80928, iter_0: N48084, N32196, N44903, N64954, N936, N59526, N48049, N46783, N11015, N16461, N19321, N19623, N57413, N38142, N33326, N13498, N35252, N10612, N57225, N53735
U88037, iter_0: N32196, N64954, N59526, N19321, N48049, N936, N20576, N1091, N57225, N44903, N38142, N13498, N37458, N53308, N11015, N63546, N57413, N33877, N11823, N24424
U63192, iter_0: N48084, N32196, N59526, N64954, N19321, N936, N35252, N48049, N57413, N44903, N38142, N11015, N20576, N16461, N24424, N7017, N9527, N53335, N19623, N53308
U92735, iter_0: N10379, N5519, N39463, N18332, N64954, N37458, N41640, N53308, N34457, N60472, N53335, N16461, N35252, N53011, N26762, N24424, N31014, N13498, N63546, N47553
U38335, iter_0: N48084, N59526, N19321, N64954, N32196, N44903, N48049, N936, N11015, N1091, N57225, N17778, N436, N20576, N11823, N33326, N24424, N57413, N13498, N35252
U29702, iter_0: N46783, N44903, N59526, N56458, N32196, N33326, N11015, N64954, N57225, N13498, N20576, N43646, N24424, N35252, N53735, N10612, N16461, N63546, N51187, N48077
U43641, iter_0: N64954, N59526, N32196, N57413, N11015, N24424, N53308, N1091, N20576, N13498, N16461, N63546, N63860, N33326, N37458, N33877, N31014, N60472, N51187, N10612
U51485, iter_0: N48084, N59526, N19321, N44903, N11015, N33326, N35238, N17778, N436, N64954, N11823, N35252, N24424, N1091, N53735, N53335, N13498, N38142, N16461, N4610
U56297, iter_0: N64954, N32196, N48084, N20576, N59526, N60472, N37458, N36425, N45754, N38142, N53011, N61970, N16461, N19433, N8375, N39149, N64183, N21681, N2994, N35857
U70872, iter_0: N61970, N35252, N53335, N51187, N45754, N5886, N2994, N17510, N308, N44249, N47433, N3416, N6056, N59385, N279, N34031, N43386, N33120, N58264, N40468
U14218, iter_0: N48049, N19321, N1091, N11823, N64954, N44903, N11015, N57225, N17778, N59526, N33326, N56458, N32196, N35238, N436, N936, N18310, N57413, N63546, N13498
U12185, iter_0: N48084, N19321, N936, N59526, N56458, N59307, N1091, N64954, N48049, N33326, N53735, N46783, N13498, N35252, N57225, N30639, N11015, N24424, N20576, N49878
U12185, iter_1: N41064, N43646, N63546, N37458, N39463, N51187, N45017, N53308, N49834, N5886, N31014, N50565, N21142, N16725, N47553, N64372, N33634, N43822, N49712, N29722
U12185, iter_2: N20507, N53606, N33620, N62968, N37783, N61657, N9592, N33363, N6347, N31031, N5077, N63965, N22321, N9912, N3138, N5088, N40973, N62809, N37636, N11727
U59541, iter_0: N48049, N33326, N35238, N44903, N17778, N11015, N56458, N11823, N59526, N936, N436, N19321, N1091, N32196, N64954, N57225, N18310, N24424, N31289, N19623
U42517, iter_0: N64954, N45754, N61970, N37458, N60472, N53011, N21681, N2994, N39149, N48084, N20576, N38142, N8375, N16461, N59526, N54439, N17510, N31014, N50058, N22985
U57233, iter_0: N48084, N59526, N44903, N32196, N19321, N48049, N936, N11015, N33326, N19623, N64954, N46783, N35252, N436, N53735, N1091, N38142, N24424, N53335, N13498
U66576, iter_0: N53308, N64954, N37458, N48084, N59526, N20576, N27079, N36425, N38142, N63546, N45754, N31014, N1539, N57413, N48049, N21681, N2994, N61970, N64183, N33877
U43445, iter_0: N61970, N16461, N45754, N17510, N35252, N53335, N308, N279, N3416, N6056, N59385, N34031, N47433, N44249, N46037, N40468, N4661, N58264, N11551, N33120
U79481, iter_0: N64954, N32196, N37458, N53011, N48084, N60472, N21681, N2994, N59526, N36425, N20576, N39149, N64183, N38142, N19433, N8375, N54439, N60192, N31014, N33623
U16562, iter_0: N19321, N48049, N44903, N59526, N936, N56458, N1091, N64954, N11015, N436, N17778, N57225, N32196, N11823, N35238, N24424, N46783, N53735, N18310, N57413
U63310, iter_0: N48084, N19321, N936, N64954, N11015, N20576, N38142, N35252, N13498, N57225, N16461, N24424, N63546, N33877, N53308, N33326, N53335, N53735, N56458, N45017
U15059, iter_0: N19321, N56458, N48084, N1091, N436, N33326, N51489, N11823, N35238, N48049, N17778, N11015, N18310, N936, N57225, N53735, N30639, N43822, N46783, N10885
U57847, iter_0: N59526, N44903, N32196, N936, N48049, N64954, N33326, N19623, N35252, N46783, N53735, N24424, N13498, N38142, N53335, N57413, N63546, N43646, N16461, N18310
U74662, iter_0: N48049, N33326, N35238, N11015, N56458, N17778, N19321, N59526, N936, N44903, N64954, N11823, N1091, N436, N63860, N57225, N48077, N31289, N24424, N32196
U74662, iter_1: N13498, N1477, N63546, N43822, N35252, N9118, N45017, N49878, N39463, N51690, N3138, N52492, N31014, N50565, N53308, N18312, N37458, N26537, N52299, N16725
U74662, iter_2: N57413, N43646, N20576, N27731, N64372, N10612, N23559, N35447, N38898, N49038, N17998, N56270, N53011, N60472, N64264, N21039, N39399, N27553, N19025, N18978
U74372, iter_0: N44903, N19321, N1091, N436, N33326, N48049, N56458, N64954, N30639, N13498, N17778, N24424, N11015, N19623, N35238, N11823, N43646, N49878, N18310, N38142
U74372, iter_1: N1860, N41640, N3138, N63546, N5519, N16461, N49038, N12477, N45017, N31014, N51187, N60472, N29364, N43822, N31454, N64372, N5886, N11092, N53011, N4107
U74372, iter_2: N59307, N20576, N48717, N775, N64077, N27906, N19004, N55229, N62033, N12682, N18145, N46586, N10008, N48487, N29217, N11289, N38901, N41285, N26690, N36916
U61275, iter_0: N59526, N57225, N17778, N53308, N24424, N19321, N33326, N35238, N37458, N16461, N63546, N21312, N11289, N31014, N48077, N21681, N13498, N35252, N60472, N51690
U32692, iter_0: N64954, N41640, N10379, N24424, N37458, N9118, N39463, N35252, N13498, N53335, N16461, N14252, N63546, N53308, N33326, N46084, N60472, N43646, N3138, N49038
U87330, iter_0: N48084, N19321, N44903, N48049, N436, N35238, N11823, N56458, N1091, N11015, N59526, N32196, N33326, N17778, N15279, N43822, N64954, N57225, N13498, N936
U14633, iter_0: N44903, N19321, N11823, N1091, N48049, N64954, N11015, N17778, N35238, N57225, N32196, N936, N436, N53735, N33326, N56458, N18310, N59526, N33297, N46783
U59947, iter_0: N35238, N17778, N48049, N18310, N33326, N43822, N11015, N57225, N11092, N51690, N52492, N64954, N27318, N54437, N54792, N49609, N64372, N24424, N57413, N50565
U53700, iter_0: N64954, N56458, N33326, N17778, N24424, N13498, N63546, N35252, N16461, N53335, N43822, N20576, N51690, N43646, N37458, N52929, N33877, N59307, N31014, N51187
U78180, iter_0: N48084, N59526, N936, N32196, N48049, N44903, N19321, N64954, N33326, N11015, N17778, N20576, N56458, N46783, N13498, N57225, N1091, N24424, N19623, N57413
U2193, iter_0: N64954, N53308, N37458, N20576, N61970, N53011, N36425, N63546, N21681, N31014, N54439, N39149, N64183, N936, N53335, N13498, N32277, N19623, N45754, N775
U57104, iter_0: N64954, N53308, N37458, N60472, N31014, N53011, N63546, N13498, N21681, N24424, N11289, N29217, N55229, N26537, N49038, N31556, N28983, N16725, N51690, N10541
U15853, iter_0: N48084, N56458, N44903, N48049, N33326, N51489, N436, N11823, N1091, N19321, N35238, N11015, N17778, N57225, N24424, N64954, N59526, N10885, N57413, N130
U55256, iter_0: N48084, N44903, N19321, N59526, N436, N936, N33326, N32196, N11015, N46783, N17778, N53735, N35238, N35252, N64954, N11823, N24424, N13498, N30639, N59307
U55256, iter_1: N34457, N5519, N53335, N52299, N1477, N49878, N16461, N29364, N62436, N37458, N52588, N5940, N20601, N49038, N53308, N23194, N52492, N61593, N16725, N35619
U55256, iter_2: N59415, N61451, N51700, N46407, N19298, N50463, N6555, N23691, N14993, N1957, N19635, N10943, N25620, N22000, N18972, N39928, N3451, N50502, N28059, N45416
U69774, iter_0: N1091, N48049, N57225, N64954, N11823, N56458, N11015, N17778, N33326, N18310, N24424, N63546, N51690, N13498, N50565, N37458, N33877, N33297, N10885, N43822
U7968, iter_0: N45754, N61970, N2994, N16461, N279, N3416, N59385, N308, N34031, N47433, N44249, N33120, N11551, N4661, N25163, N41400, N43386, N5886, N46037, N51187
U91731, iter_0: N59526, N32196, N20576, N64954, N936, N19321, N48049, N53308, N38142, N1539, N13498, N11015, N16461, N35252, N57225, N51187, N63546, N5886, N24424, N37458
U6612, iter_0: N59526, N936, N32196, N11015, N64954, N46783, N56458, N33326, N17778, N436, N13498, N57225, N24424, N57413, N35238, N35252, N63546, N16461, N63860, N38142
U17922, iter_0: N64954, N32196, N59526, N48049, N11015, N44903, N57225, N57413, N11823, N936, N53308, N24424, N1091, N63546, N37458, N16461, N61970, N33297, N33326, N20576
U2758, iter_0: N5519, N16461, N60472, N49038, N4107, N29217, N25015, N64077, N53011, N9118, N47902, N28152, N62393, N32239, N3841, N29364, N45163, N34360, N308, N29930
U69633, iter_0: N35252, N53335, N61970, N5886, N45754, N51187, N2994, N17510, N6056, N44249, N34031, N3416, N279, N59385, N33120, N58264, N4661, N40468, N61623, N21590
U55299, iter_0: N27079, N64954, N53308, N37458, N20576, N38142, N16461, N61970, N48049, N7017, N9527, N63546, N35252, N31014, N33877, N24424, N13498, N39149, N19623, N775
U72013, iter_0: N59526, N51187, N64954, N936, N48049, N19321, N32196, N20576, N57225, N33326, N63860, N48077, N11015, N5886, N13498, N53308, N1091, N24424, N1539, N44903
U28685, iter_0: N48084, N33326, N43822, N64954, N44903, N11092, N57413, N52492, N24424, N54437, N64372, N33297, N56217, N63546, N32196, N49878, N54792, N31014, N13498, N11289
U74090, iter_0: N64954, N48049, N32196, N53308, N57225, N11015, N44903, N57413, N11823, N16461, N37458, N24424, N63546, N33877, N936, N13498, N63860, N33326, N31014, N35252
U11282, iter_0: N436, N35238, N64954, N17778, N11015, N43822, N51690, N59526, N24424, N64469, N63546, N27318, N50565, N49878, N33877, N63860, N11681, N31289, N37458, N16461
U42145, iter_0: N1091, N33326, N436, N11015, N18310, N130, N43822, N30689, N51690, N10885, N52929, N63860, N64372, N63546, N27318, N50565, N48077, N30639, N29091, N48717
U40159, iter_0: N16461, N35252, N61970, N53335, N51187, N5886, N45754, N17510, N2994, N308, N6056, N47433, N46037, N3416, N44249, N279, N34031, N53910, N33120, N43386
U45176, iter_0: N48084, N44903, N19321, N48049, N59526, N436, N32196, N33326, N11015, N11823, N1091, N56458, N35238, N64954, N17778, N936, N53735, N57225, N24424, N53335
U54612, iter_0: N11289, N5519, N39463, N63546, N16461, N31014, N24424, N33326, N34457, N60472, N55229, N56217, N13498, N29217, N43822, N53011, N29920, N64372, N61040, N27906
U3381, iter_0: N64954, N33326, N13498, N24424, N63546, N49878, N43646, N37458, N53308, N31014, N49038, N50565, N51690, N64372, N43822, N60472, N45017, N16725, N11092, N26537
U48977, iter_0: N61970, N45754, N17510, N279, N3416, N35252, N53335, N59385, N6056, N58264, N40468, N33120, N4661, N26488, N61623, N55723, N53910, N28324, N36408, N41172
U70950, iter_0: N48084, N53308, N32196, N59526, N20576, N37458, N53011, N16461, N60472, N38142, N21681, N39149, N45754, N36425, N31014, N63546, N8375, N64183, N48049, N54439
U47580, iter_0: N32196, N59526, N64954, N53308, N16461, N37458, N13498, N11015, N24424, N57413, N35252, N57225, N63546, N7017, N11823, N33326, N31014, N53335, N436, N4610
U17666, iter_0: N48084, N19321, N436, N59526, N32196, N33326, N35238, N11823, N936, N17778, N56458, N53735, N64954, N27891, N24424, N53335, N35252, N43822, N57225, N7017
U23695, iter_0: N48084, N19321, N59526, N32196, N936, N64954, N20576, N48049, N13498, N57225, N44903, N1091, N16461, N63546, N53308, N38142, N11015, N17778, N46783, N57413
U26653, iter_0: N64954, N59526, N48049, N32196, N44903, N936, N57225, N1091, N20576, N19321, N24424, N11015, N33326, N53308, N63546, N13498, N16461, N51187, N17778, N35252
U38828, iter_0: N48084, N19321, N44903, N59526, N32196, N48049, N436, N11015, N7017, N9527, N35252, N53735, N64954, N24424, N936, N19623, N53335, N1091, N33326, N8375
U77301, iter_0: N53308, N64954, N39463, N5519, N41064, N49834, N37458, N34457, N16461, N60472, N46178, N29920, N53011, N35252, N31014, N10379, N61970, N63546, N24424, N24458
U61223, iter_0: N20507, N51187, N64954, N41064, N33326, N35252, N49834, N13498, N24424, N5886, N16461, N63546, N3841, N3138, N4680, N55555, N53335, N45017, N30345, N31014
U92179, iter_0: N53308, N32196, N37458, N60472, N59526, N61970, N20576, N36425, N53011, N45754, N39149, N21681, N64183, N16461, N19433, N31014, N2994, N54439, N63546, N35857
U4413, iter_0: N48084, N48049, N59526, N11015, N19321, N33326, N64954, N936, N32196, N56458, N35238, N24424, N35252, N63860, N44903, N17778, N30689, N48077, N51187, N1091
U41761, iter_0: N32196, N48084, N53011, N45754, N59526, N21681, N61970, N16461, N20576, N64183, N39149, N36425, N38142, N2994, N8375, N31014, N19433, N54439, N60192, N33877
U49109, iter_0: N32196, N64954, N53308, N27079, N63546, N16461, N61970, N37458, N36425, N21681, N13498, N57225, N35857, N936, N775, N31014, N57413, N45754, N64183, N50657
U66616, iter_0: N20507, N34457, N41064, N41640, N64954, N13498, N26781, N16461, N34360, N43646, N63546, N61970, N5519, N35252, N53335, N3138, N10379, N60472, N4680, N53308
U66616, iter_1: N37458, N45017, N31014, N51187, N5886, N12477, N29930, N36612, N49038, N35619, N61593, N29920, N51690, N47553, N27532, N1477, N31454, N64077, N55229, N40670
U66616, iter_2: N936, N59526, N53735, N27738, N1091, N11823, N17672, N436, N9527, N61241, N49878, N7868, N64372, N11681, N64095, N21681, N10008, N64469, N25837, N19433
U32346, iter_0: N48084, N59526, N32196, N48049, N19321, N44903, N936, N64954, N11015, N33326, N35252, N17778, N19623, N13498, N24424, N53335, N57225, N38142, N1091, N35238
U5415, iter_0: N48084, N19321, N59526, N936, N48049, N44903, N64954, N32196, N13498, N33326, N1091, N56458, N436, N51187, N57225, N17778, N59307, N35238, N48077, N11015
U5415, iter_1: N46783, N5886, N48717, N775, N45017, N27738, N33297, N4610, N49038, N50942, N53011, N53364, N50565, N64372, N32489, N1371, N130, N29268, N28851, N50657
U5415, iter_2: N16461, N53335, N37458, N60472, N43822, N57189, N45163, N4107, N11092, N56217, N46037, N64077, N18132, N32073, N308, N42877, N47902, N61466, N9734, N47433
U79687, iter_0: N64954, N59526, N48049, N32196, N53308, N11015, N63860, N16461, N21312, N24424, N63546, N20576, N33326, N32277, N11823, N37458, N53011, N35252, N51187, N31014
U79694, iter_0: N48084, N11823, N44903, N33326, N17778, N48049, N57225, N11015, N64954, N35238, N18310, N936, N51690, N10885, N59526, N51489, N53735, N24424, N50565, N43822
U8378, iter_0: N59526, N32196, N27079, N48049, N20576, N57413, N16461, N38142, N57225, N39149, N11015, N63546, N61970, N21681, N36425, N31014, N1539, N8375, N775, N33877
U1716, iter_0: N1091, N11823, N57225, N32196, N48049, N37458, N44903, N53308, N63546, N59526, N11015, N33297, N57413, N39149, N33877, N16461, N19321, N56217, N31014, N60472
U30196, iter_0: N48084, N44903, N19321, N936, N59526, N48049, N32196, N33326, N11015, N17778, N1091, N64954, N35238, N56458, N46783, N436, N11823, N57225, N24424, N13498
U35112, iter_0: N19321, N11823, N1091, N64954, N936, N33326, N17778, N57413, N18310, N24424, N13498, N33297, N43646, N63546, N43822, N37458, N51690, N16461, N10885, N49878
U46230, iter_0: N11823, N11015, N17778, N57413, N35238, N33326, N56458, N436, N33297, N63546, N24424, N16461, N18310, N53308, N37458, N13498, N51690, N31014, N20576, N35252
