U10008, iter_0: N42670, N1952, N60939, N54571, N15559, N26271, N14990, N6873, N7330, N18151, N29528, N61623, N58264, N38951, N19811, N29363, N46203, N6056, N11789, N7173
U3105, iter_0: N60550, N18151, N36689, N20394, N775, N54571, N1539, N37589, N59960, N677, N59526, N53001, N59385, N50942, N43386, N50372, N62894, N2159, N11930, N33212
U9305, iter_0: N33297, N32489, N4556, N706, N63860, N14170, N20177, N64469, N35238, N35671, N50058, N33505, N46917, N18978, N60041, N47380, N47206, N4610, N26063, N44903
U45149, iter_0: N27532, N11289, N17510, N15194, N64606, N31556, N10541, N58129, N25163, N23409, N56270, N16461, N49712, N308, N52588, N52835, N12330, N34031, N52492, N31179
U4635, iter_0: N42196, N33469, N30288, N37458, N17998, N6056, N31556, N39184, N42670, N59526, N18151, N17510, N8162, N32536, N35671, N16725, N16914, N27553, N51187, N40390
U32598, iter_0: N24617, N52776, N39399, N27891, N10278, N59960, N50484, N30639, N44765, N53335, N35436, N54439, N63860, N40752, N38142, N7017, N9527, N28983, N15279, N1344
U32764, iter_0: N47572, N29722, N59908, N46915, N45017, N49712, N43646, N46203, N51187, N26262, N21142, N50670, N3007, N44166, N15559, N27866, N35252, N38869, N58129, N24109
U91843, iter_0: N6056, N36408, N5886, N1539, N37458, N16725, N55723, N44249, N39399, N47433, N26130, N43400, N58264, N21681, N59367, N59981, N35671, N63255, N17510, N52588
U19281, iter_0: N61973, N53364, N706, N14809, N11569, N1952, N27079, N56434, N11551, N19623, N62033, N53011, N35238, N64469, N48084, N26537, N4128, N59385, N6056, N2159
U49268, iter_0: N35238, N11944, N308, N13865, N58070, N16461, N7112, N54439, N51187, N56458, N33212, N36037, N53687, N56211, N64077, N34081, N13498, N43361, N48302, N32393
U9326, iter_0: N19536, N13498, N30288, N13347, N7826, N52098, N3416, N29363, N64335, N60264, N53011, N41400, N2062, N6767, N28643, N53837, N20576, N34668, N46586, N61973
U12331, iter_0: N28725, N26762, N2704, N46037, N62001, N37458, N49878, N27906, N28983, N41498, N26792, N16461, N52588, N24275, N51690, N31556, N7568, N44166, N5693, N10541
U46219, iter_0: N35725, N47216, N59526, N36408, N15279, N48717, N31289, N14170, N28983, N21590, N15331, N59833, N37589, N6056, N39399, N15559, N4610, N1539, N61970, N42670
U78366, iter_0: N49712, N26792, N50670, N46037, N40752, N59067, N63746, N52588, N26781, N61623, N38053, N1067, N54587, N45017, N19477, N41064, N41221, N6916, N7568, N50775
U89283, iter_0: N2235, N40899, N37500, N47087, N3007, N43460, N58354, N15194, N17360, N19477, N6916, N23184, N15811, N60105, N9734, N36612, N46178, N31395, N64606, N3841
U31808, iter_0: N31978, N55723, N1539, N42670, N60550, N41400, N58264, N60472, N64095, N47433, N8907, N37589, N64273, N46738, N36408, N15559, N46586, N30562, N35725, N46917
U42561, iter_0: N8162, N30288, N43646, N677, N52009, N40575, N21063, N15559, N60472, N26584, N40752, N2704, N61296, N52492, N16914, N28983, N59960, N18571, N24275, N56804
U23798, iter_0: N10541, N4107, N44645, N33297, N55229, N49609, N11041, N14802, N58129, N56211, N64264, N37146, N35238, N34081, N22975, N28571, N1539, N31556, N677, N40752
U40023, iter_0: N60027, N33623, N53630, N58264, N15279, N2994, N6056, N1539, N47216, N24275, N41400, N43386, N60550, N40468, N35436, N42670, N48487, N51187, N23603, N48717
U9832, iter_0: N3416, N52098, N59022, N44249, N63255, N56434, N21681, N31939, N7961, N57403, N40221, N11681, N3380, N16804, N29363, N56270, N53013, N30562, N33212, N58129
U55503, iter_0: N60531, N26537, N2159, N12330, N49878, N58129, N33469, N62393, N56270, N35725, N14333, N37458, N7826, N47190, N49038, N29217, N28571, N50058, N28281, N11681
U58363, iter_0: N11551, N61363, N25163, N40078, N16725, N47087, N40906, N49712, N18063, N52835, N40221, N15559, N6056, N47190, N57180, N41400, N34004, N19477, N13347, N33831
U43598, iter_0: N40752, N47190, N17672, N28983, N24701, N51489, N36408, N57180, N8162, N26488, N36916, N34344, N58660, N48487, N27936, N1539, N40575, N27318, N30288, N19433
U38570, iter_0: N28983, N1539, N45017, N6873, N59022, N52502, N60550, N32641, N11569, N60192, N48487, N17672, N58264, N36425, N19433, N40221, N41400, N11359, N6371, N31978
U38788, iter_0: N4610, N47380, N53011, N39109, N64095, N59367, N1952, N7173, N38869, N706, N15559, N24424, N23602, N29528, N46203, N26537, N39184, N58660, N45017, N40221
U35047, iter_0: N60472, N20394, N45017, N37346, N8162, N43646, N27906, N46203, N36037, N2159, N28983, N59908, N50775, N53308, N15559, N61296, N59960, N11931, N38869, N31556
U56775, iter_0: N32288, N8162, N8711, N52588, N53335, N6056, N63546, N40752, N21681, N16725, N308, N16477, N31395, N52201, N677, N51690, N58354, N41172, N38797, N62207
U29941, iter_0: N41221, N16461, N39463, N20394, N52492, N38333, N27906, N53443, N37007, N50775, N14252, N24424, N2704, N40752, N58354, N9409, N60599, N26762, N53515, N64077
U60428, iter_0: N15559, N40752, N28983, N31556, N56270, N18151, N8162, N37458, N10541, N42196, N21681, N29217, N63546, N56434, N16914, N52776, N13347, N47190, N30288, N56804
U26514, iter_0: N51187, N24109, N26537, N2159, N32221, N62393, N41285, N4107, N26262, N40221, N34081, N47190, N1344, N53515, N25015, N34031, N31014, N56217, N2235, N6056
U10035, iter_0: N47216, N38901, N38797, N54439, N29363, N4610, N20984, N14809, N39399, N59042, N9527, N61973, N1539, N30639, N53735, N60472, N49609, N20177, N18020, N47380
U35444, iter_0: N58660, N60264, N14809, N35671, N56132, N30288, N26048, N2994, N48084, N4610, N11569, N45960, N38951, N53364, N37146, N279, N61973, N20394, N62423, N2159
U38740, iter_0: N30288, N6056, N16914, N28983, N40752, N43460, N57888, N15194, N20331, N40324, N6916, N28072, N42196, N51187, N23682, N53011, N60105, N279, N58264, N31395
U73190, iter_0: N44249, N27532, N10869, N59960, N52776, N21290, N3416, N5886, N1344, N18895, N28983, N5519, N29450, N52835, N34360, N62393, N31454, N6056, N23184, N18151
U91386, iter_0: N7568, N61970, N2159, N26762, N40221, N47190, N46501, N1575, N15559, N31179, N18295, N60472, N28571, N16461, N45017, N32708, N64372, N52588, N58129, N55531
U85997, iter_0: N7173, N706, N35252, N32641, N6578, N57521, N39184, N58660, N60264, N53910, N45754, N46917, N29528, N1663, N34953, N13628, N16804, N50670, N1539, N11681
U10, iter_0: N38797, N58264, N28448, N15811, N40752, N61623, N6056, N61363, N55555, N40221, N2159, N62750, N59960, N24458, N39399, N26537, N36408, N37272, N5886, N62207
U19624, iter_0: N39399, N6056, N4661, N36408, N35252, N58264, N55723, N16461, N40468, N41172, N53335, N33120, N43386, N17510, N47433, N51187, N61970, N41400, N3416, N21590
U5668, iter_0: N37458, N34031, N1663, N54439, N53381, N21681, N40752, N49609, N63255, N5886, N56211, N47652, N3416, N31978, N41126, N11359, N28983, N27891, N30929, N56217
U12738, iter_0: N11551, N41285, N5886, N63860, N6767, N58129, N25837, N56132, N43386, N15279, N31289, N32641, N1539, N13916, N54018, N32489, N10008, N19623, N16804, N60531
U423, iter_0: N47572, N2704, N45017, N40221, N38869, N26762, N27532, N49712, N64077, N59908, N28152, N24275, N49878, N31454, N8162, N29217, N27553, N29722, N34081, N38882
U43111, iter_0: N308, N15194, N5085, N6056, N51875, N41113, N41064, N8162, N54587, N30288, N40356, N18151, N53011, N40906, N8711, N24424, N12477, N21590, N51187, N61970
U32575, iter_0: N28983, N4610, N19025, N59685, N58264, N7826, N19536, N8162, N15559, N6578, N30562, N35436, N47652, N48077, N279, N11551, N32641, N61973, N40221, N35725
U55184, iter_0: N47433, N31884, N59367, N50372, N20984, N5886, N11551, N59385, N51187, N41172, N28640, N43386, N40752, N15559, N18151, N38869, N60472, N33120, N2994, N46037
U66593, iter_0: N58264, N16461, N51187, N61970, N6056, N41400, N34031, N36408, N61623, N5886, N26488, N2994, N59385, N45754, N4661, N11551, N47433, N308, N279, N33120
U10622, iter_0: N16914, N58129, N60472, N26537, N47190, N31556, N44166, N34081, N2704, N28571, N2159, N50775, N37458, N43361, N44645, N59908, N52492, N1575, N52588, N8162
U24141, iter_0: N19477, N43646, N23547, N34360, N308, N25015, N15559, N59653, N18485, N61970, N53011, N21142, N9135, N16461, N13464, N37272, N22664, N14257, N25163, N11551
U3003, iter_0: N22456, N59833, N46917, N44417, N52577, N7173, N39184, N23602, N37346, N4290, N35447, N54136, N4610, N15559, N47216, N34668, N1344, N8162, N54439, N19025
U3003, iter_1: N57888, N26762, N3007, N51875, N61970, N16914, N2649, N40985, N13498, N31556, N30288, N46037, N42877, N53308, N2159, N18350, N32708, N42196, N16461, N25774
U3003, iter_2: N28983, N43361, N50775, N59908, N62393, N24424, N13347, N18295, N59960, N53335, N53910, N49878, N38797, N51690, N21063, N279, N61623, N44645, N29217, N52098
U10754, iter_0: N61970, N24275, N31492, N43460, N58264, N18151, N24458, N24686, N15194, N20507, N49712, N60105, N38869, N40906, N37346, N3865, N6056, N37055, N49001, N28983
U15480, iter_0: N56456, N15194, N29364, N39298, N8889, N32708, N22664, N46178, N18895, N1667, N58354, N28072, N38504, N54014, N5940, N17952, N20764, N49001, N42877, N1914
U28964, iter_0: N57888, N62393, N39463, N37553, N38504, N40752, N5940, N57403, N10541, N56456, N51187, N19387, N26762, N11041, N8889, N8711, N57180, N15194, N10869, N53013
U7495, iter_0: N58264, N53335, N11551, N1344, N26488, N46037, N51187, N33120, N34031, N35252, N279, N25163, N21590, N17510, N41400, N6056, N61623, N308, N41172, N3416
U86239, iter_0: N31289, N49609, N26537, N56211, N1952, N15279, N1344, N43246, N32641, N26271, N18145, N21590, N38951, N59685, N64264, N11551, N47652, N60531, N44765, N41126
U53035, iter_0: N61593, N4107, N18895, N26537, N64954, N62436, N16117, N5519, N55229, N62393, N49973, N52492, N57403, N52312, N22985, N29217, N50775, N38504, N8889, N2235
U62495, iter_0: N6578, N49609, N2159, N37346, N11931, N28983, N22975, N52502, N33297, N43386, N6994, N58660, N62170, N30929, N21590, N45612, N41285, N27906, N44640, N50775
U4117, iter_0: N38142, N11569, N51187, N24617, N61973, N47190, N37346, N26130, N6578, N46586, N6209, N38797, N31289, N59307, N39932, N64095, N61929, N14809, N2159, N30288
U49602, iter_0: N26690, N42499, N24213, N65103, N54439, N59526, N55531, N64273, N30689, N38951, N33297, N48717, N15331, N51489, N17778, N48077, N48049, N35671, N56211, N46037
U18458, iter_0: N21681, N34031, N55723, N31978, N15279, N28983, N62393, N27318, N38898, N47206, N4610, N35436, N10008, N43386, N60531, N43822, N11289, N38797, N48077, N44765
U43149, iter_0: N61970, N46037, N50565, N28072, N51187, N10541, N58264, N7568, N677, N18295, N59385, N43438, N59960, N64077, N27553, N26488, N47190, N21063, N26537, N44645
U73365, iter_0: N43400, N7568, N31556, N52588, N4107, N32073, N55555, N16914, N16117, N56270, N41285, N29450, N10541, N26262, N29217, N37458, N2994, N38797, N33120, N21590
U79535, iter_0: N56270, N15194, N38504, N15811, N8889, N5940, N28983, N40752, N3007, N53013, N31556, N30834, N10541, N30288, N5085, N29217, N40906, N25163, N44249, N39399
U26747, iter_0: N37346, N13464, N38311, N19477, N22575, N47370, N30118, N54587, N1067, N24109, N43386, N40752, N61466, N37500, N40899, N41064, N58656, N26488, N41221, N29450
U86899, iter_0: N32288, N29952, N47380, N28152, N5940, N49001, N37553, N55555, N32759, N18978, N61760, N19433, N38882, N43386, N11359, N3416, N46283, N57521, N17778, N10008
U13133, iter_0: N56270, N31556, N15559, N1914, N28420, N59653, N34081, N61970, N58129, N11041, N52492, N28571, N10541, N18151, N62393, N18350, N31179, N13347, N31395, N27906
U189, iter_0: N25163, N11551, N6056, N58264, N17510, N44249, N1344, N53910, N34031, N16461, N21590, N41400, N52835, N33120, N39399, N55723, N43386, N36408, N45754, N3416
U44838, iter_0: N22975, N59833, N14990, N1952, N29363, N31556, N19004, N7852, N62001, N25163, N35671, N59526, N56270, N11681, N16914, N28983, N42670, N34668, N20576, N49252
U16917, iter_0: N33469, N40221, N38869, N35436, N58264, N1344, N32641, N775, N2994, N46037, N16804, N11551, N19433, N31036, N51867, N50372, N60550, N57403, N58129, N61929
U8369, iter_0: N677, N64273, N56270, N42499, N6767, N52588, N62393, N3380, N11015, N60531, N30536, N3045, N31014, N59385, N29217, N39932, N27738, N45760, N7330, N56211
U23023, iter_0: N13640, N16461, N29930, N37458, N52492, N60472, N11289, N22664, N40078, N15559, N49712, N16725, N3007, N37346, N38797, N31679, N5886, N51875, N56804, N53013
U2907, iter_0: N60472, N40752, N52492, N34081, N20394, N38869, N50565, N53011, N15559, N39932, N56434, N11092, N46501, N18151, N26537, N9846, N11931, N46203, N50775, N13498
U56420, iter_0: N21681, N11289, N40752, N30288, N63546, N53013, N52588, N53011, N31556, N57403, N40221, N56804, N26584, N46501, N38869, N59960, N37272, N13498, N29217, N50775
U36492, iter_0: N3865, N59653, N40356, N53335, N62393, N26537, N24109, N13640, N279, N2235, N38869, N47190, N24275, N677, N42196, N43460, N29533, N37553, N47370, N47975
U82030, iter_0: N46100, N28307, N37125, N37263, N20287, N28340, N60255, N55253, N23502, N18032, N1336, N47652, N44765, N23809, N6979, N42668, N20676, N41929, N39184, N64594
U42159, iter_0: N28983, N59960, N53013, N58129, N62001, N24424, N64933, N40752, N45017, N25837, N20236, N28281, N28103, N41498, N8711, N11092, N30288, N42196, N44166, N677
U48661, iter_0: N36408, N28072, N20507, N5886, N43646, N21142, N39399, N3007, N12330, N60472, N28983, N37272, N40985, N28152, N11289, N40468, N8162, N37553, N63546, N42196
U29634, iter_0: N30288, N12703, N4905, N62001, N56217, N6371, N10008, N6578, N19025, N61973, N34805, N16461, N8162, N62033, N19536, N4661, N52577, N37458, N45793, N26537
U32728, iter_0: N64183, N46738, N2159, N58129, N52502, N11551, N20478, N35436, N41400, N7826, N53001, N34031, N17510, N59307, N59833, N37458, N54439, N11359, N16914, N29541
U41884, iter_0: N29930, N17510, N23184, N53443, N31679, N4661, N23409, N32221, N59908, N58264, N27532, N1185, N17952, N16461, N43386, N2159, N18295, N40468, N46501, N3416
U71834, iter_0: N1663, N20984, N58264, N60550, N23602, N50484, N59526, N28983, N18151, N50657, N22975, N6056, N279, N59685, N7826, N1539, N26537, N8711, N6578, N6873
U74051, iter_0: N26537, N58354, N53013, N49712, N1477, N58129, N38504, N11931, N43438, N38333, N49878, N25837, N16725, N11289, N40752, N40906, N15194, N24458, N61970, N37458
U1056, iter_0: N31014, N18332, N55229, N1067, N54587, N37146, N5940, N43361, N28571, N25837, N45017, N31556, N24686, N58129, N31179, N47087, N4107, N18571, N20764, N29217
U48118, iter_0: N13347, N53013, N42499, N64933, N31289, N56211, N12843, N52009, N2159, N32073, N31939, N26537, N6471, N46283, N61040, N11015, N45760, N61472, N49878, N1091
U77357, iter_0: N53443, N3416, N11551, N30288, N26762, N9846, N41006, N21590, N21290, N63681, N1185, N7947, N5940, N42877, N34004, N41387, N2235, N27532, N15194, N557
U72809, iter_0: N58264, N2704, N6056, N47370, N16461, N28983, N23184, N24275, N16914, N33120, N46501, N41400, N51187, N30288, N61970, N40575, N16725, N38797, N41221, N33326
U15969, iter_0: N11569, N26537, N38311, N40575, N23602, N60550, N31782, N37500, N40899, N23184, N64606, N26262, N43460, N26690, N52201, N22975, N4754, N20576, N18151, N39463
U66784, iter_0: N18895, N20764, N36689, N47380, N19536, N61973, N27532, N51489, N41658, N55531, N35671, N37553, N26762, N17778, N11675, N38333, N11359, N33877, N47572, N54437
U11723, iter_0: N55723, N38797, N28324, N53910, N3416, N308, N4661, N39399, N44249, N16461, N58264, N41172, N59385, N61970, N6056, N2994, N17510, N61623, N34031, N279
U32212, iter_0: N38333, N46178, N34081, N55723, N3007, N557, N38797, N52588, N61593, N29450, N31782, N5085, N28983, N1189, N46037, N5519, N39463, N20601, N39298, N21142
U60194, iter_0: N16725, N26762, N44166, N43460, N40078, N61970, N103, N6916, N19387, N41285, N13640, N58264, N23184, N18350, N18485, N4754, N42877, N54752, N26262, N31679
U66417, iter_0: N35252, N16461, N2994, N3416, N34031, N47433, N41400, N1344, N4661, N11551, N279, N61970, N38797, N28324, N21590, N41172, N39399, N45754, N44249, N25163
U39539, iter_0: N39184, N11289, N25163, N59981, N51187, N60192, N31556, N44249, N4661, N31939, N35238, N21681, N21590, N5886, N36408, N42196, N13640, N19025, N60550, N40752
U50666, iter_0: N39932, N55531, N18350, N4754, N26057, N26537, N40575, N44645, N42877, N56217, N46379, N52492, N47087, N16117, N62393, N56434, N38504, N43460, N23682, N677
U22917, iter_0: N59960, N45017, N26537, N40221, N28983, N59908, N52776, N27906, N40575, N50775, N4107, N37346, N52492, N39109, N46203, N16725, N53013, N8162, N31014, N18295
U48985, iter_0: N43361, N27906, N45612, N60599, N38333, N9846, N53593, N18571, N27532, N55531, N31492, N41285, N61969, N49878, N21710, N26537, N47190, N33326, N20764, N26762
U4660, iter_0: N23602, N58264, N59526, N1663, N59367, N32641, N42670, N32139, N18151, N33469, N60192, N50372, N15279, N11681, N58129, N19536, N38869, N11041, N48487, N1952
U53857, iter_0: N15559, N52492, N18151, N37272, N37458, N40752, N27553, N28983, N52588, N13640, N42196, N11289, N62393, N8711, N21681, N2159, N62001, N10541, N47190, N4107
U74816, iter_0: N50372, N35671, N436, N47652, N58660, N38951, N38797, N55723, N59526, N54571, N61973, N35238, N50657, N58264, N15559, N47433, N6873, N18978, N33212, N32196
U44712, iter_0: N35436, N8162, N11551, N46037, N33469, N50484, N38869, N40752, N7826, N60472, N4610, N16914, N39399, N30288, N39184, N17510, N30422, N2994, N3416, N47433
U13481, iter_0: N37346, N26537, N36037, N8162, N40575, N11931, N61296, N50775, N53011, N52201, N44166, N64077, N50565, N9846, N52492, N677, N51690, N60472, N45017, N27906
U30225, iter_0: N13640, N56456, N49712, N40221, N59908, N24275, N13464, N18485, N13498, N45561, N20394, N28983, N59960, N17936, N34360, N61970, N50670, N279, N26781, N18151
U50249, iter_0: N46130, N5693, N1344, N26762, N40752, N21063, N61969, N7568, N8711, N53013, N677, N43361, N46037, N20394, N40985, N27553, N15559, N1575, N64372, N10869
U48003, iter_0: N47380, N60599, N58129, N42499, N47433, N64273, N13347, N60550, N53013, N11041, N57521, N28643, N59960, N28324, N40752, N11289, N2159, N16461, N37272, N60264
U88658, iter_0: N18295, N25015, N18332, N55229, N11083, N47572, N39298, N26262, N26537, N46037, N39932, N44645, N55531, N46130, N29217, N15559, N1344, N47553, N37146, N47190
U91160, iter_0: N46130, N37007, N30834, N24109, N31782, N49001, N52312, N29450, N37458, N57888, N28983, N20331, N47370, N6056, N26262, N62750, N26762, N39399, N1344, N58264
U41627, iter_0: N41172, N33120, N4610, N1663, N59833, N308, N25163, N18151, N59385, N7826, N43646, N53364, N52588, N54571, N58264, N13640, N10541, N16461, N14990, N62894
U39192, iter_0: N17360, N36916, N12703, N6371, N40356, N59526, N57451, N1539, N32641, N58070, N38869, N55830, N60550, N40221, N29920, N29363, N47652, N24109, N50657, N50670
