U10008, iter_0: N42670, N60939, N15559, N14990, N6873, N18151, N29528, N61623, N58264, N46203, N6056, N60550, N56804, N58660, N15279, N42196, N26063, N28129, N59042, N34344
U7736, iter_2: N60621, N61466, N50658, N6816, N2960, N55421, N26023, N26370, N3726, N43530, N1495, N15492, N29722, N50895, N22874, N62260, N3256, N20746, N30671, N49554
U7736, iter_3: N13261, N53955, N10544, N23444, N17475, N53075, N60255, N21253, N49197, N64376, N1597, N21535, N61822, N6247, N23370, N52329, N15051, N39242, N29125, N14159
U7736, iter_4: N24275, N26537, N8711, N43984, N12843, N29322, N59908, N13640, N50942, N50484, N29217, N59543, N8306, N46203, N52098, N53687, N56132, N34344, N59307, N6209
U77407, iter_0: N59833, N21290, N58251, N54136, N20507, N8162, N39463, N22975, N6371, N28103, N30639, N47216, N43984, N34457, N8907, N13498, N28072, N4107, N59685, N64273
U77407, iter_1: N47087, N29364, N26262, N37346, N60105, N11083, N62393, N27866, N5085, N40752, N60472, N49712, N31395, N39298, N42877, N41400, N30834, N33670, N33326, N40356
U77407, iter_2: N21590, N27553, N11289, N53013, N49878, N53011, N36037, N24424, N62170, N56217, N12330, N63546, N52098, N28571, N308, N18295, N58129, N49038, N52776, N22985
U77412, iter_0: N39463, N61970, N8162, N30834, N37346, N31014, N52776, N2159, N33634, N38311, N1477, N17936, N42196, N7568, N16477, N39298, N46037, N30288, N27553, N28983
U77416, iter_0: N6578, N49038, N41285, N31556, N28281, N25837, N12682, N43438, N26063, N56270, N6873, N6056, N59367, N43984, N63255, N279, N11930, N2994, N20325, N26537
U77431, iter_0: N26537, N4556, N57854, N60960, N22975, N18032, N60130, N41830, N20819, N21253, N4215, N62673, N19351, N62920, N21019, N436, N50463, N26023, N8483, N4485
U77431, iter_1: N4107, N57403, N20764, N61466, N6916, N25015, N47190, N1477, N28072, N60472, N8711, N1575, N39463, N31423, N59385, N41400, N61623, N49038, N34004, N58129
U77431, iter_2: N29920, N38504, N28420, N40985, N15194, N47433, N46037, N16461, N27866, N17952, N28327, N31679, N9734, N39399, N20947, N47975, N18132, N40956, N38797, N29722
U77439, iter_0: N35725, N44640, N1539, N46203, N46586, N7826, N5288, N46917, N40468, N28983, N15559, N64335, N2159, N25163, N53910, N17510, N40575, N38142, N14170, N7868
U77439, iter_1: N8162, N9971, N23918, N40356, N50670, N28448, N8657, N15194, N9734, N34457, N38333, N30288, N41285, N47433, N47087, N38797, N39932, N24424, N37346, N32239
U77439, iter_2: N29862, N3234, N28324, N27737, N53634, N49183, N50727, N15249, N7419, N6066, N4179, N14511, N18151, N45754, N40973, N12800, N12018, N30382, N56217, N28998
U77454, iter_0: N45754, N46915, N24424, N29722, N40078, N58264, N21590, N58129, N2159, N31179, N28571, N45561, N61363, N3996, N46130, N1477, N27553, N31556, N18063, N40906
U77463, iter_0: N28983, N16725, N50775, N56804, N10541, N31179, N28571, N60472, N40752, N59960, N31556, N64933, N53013, N46203, N42196, N13347, N58129, N34081, N26537, N47190
U77481, iter_0: N5519, N21590, N46915, N19477, N40078, N36408, N53593, N29722, N60105, N31395, N39463, N45561, N10379, N27532, N3138, N42223, N1185, N47975, N5940, N5734
U77481, iter_1: N20576, N54018, N50565, N4107, N30639, N6578, N62001, N64469, N36425, N46203, N20394, N35671, N1663, N61951, N35857, N11092, N16804, N2159, N52776, N62423
U77481, iter_2: N31341, N3126, N28638, N15051, N11817, N35147, N23805, N56278, N43655, N57764, N45283, N9719, N61061, N54442, N43386, N9295, N7975, N51187, N42604, N3451
U77493, iter_0: N14170, N57403, N11681, N1952, N18310, N21681, N35671, N62393, N48487, N22975, N48084, N14333, N48049, N59367, N61241, N11015, N27079, N42670, N38898, N32196
U77496, iter_0: N43386, N40752, N6056, N31978, N25163, N50372, N55723, N54571, N57521, N25837, N4661, N59685, N47216, N48077, N4610, N28983, N16461, N41172, N59981, N4290
U77513, iter_0: N18485, N30118, N13464, N58264, N29364, N46178, N40356, N52312, N7470, N17936, N50670, N26262, N23409, N43460, N26488, N21290, N47087, N53593, N33670, N47433
U77523, iter_0: N37272, N15559, N28983, N40752, N43646, N8162, N30288, N31556, N18151, N32073, N37146, N18295, N56270, N21681, N53013, N59960, N12330, N16914, N43400, N42196
U77538, iter_0: N44166, N40221, N2159, N25837, N49878, N18794, N16680, N40752, N19811, N61241, N63255, N63860, N11823, N64264, N6767, N31939, N7961, N26063, N42499, N18978
U77581, iter_0: N31782, N46037, N4107, N19477, N28725, N26537, N40221, N52492, N1914, N38504, N61970, N59653, N37458, N8711, N61466, N28983, N2159, N3007, N53013, N64077
U77590, iter_0: N11931, N19477, N52776, N27553, N47433, N58129, N41285, N37458, N41221, N18485, N43361, N52098, N38504, N8889, N43822, N2704, N10869, N16914, N53013, N63681
U7760, iter_0: N2159, N37458, N21063, N61296, N8162, N40575, N50775, N49878, N11931, N38869, N56217, N33326, N16914, N9846, N27906, N15559, N46203, N52776, N42196, N55229
U77607, iter_0: N1952, N59981, N39184, N48077, N16804, N27079, N56270, N46037, N17672, N48084, N25163, N26584, N7112, N4610, N63255, N7961, N31939, N20325, N24617, N47380
U77607, iter_1: N62393, N57403, N43361, N32073, N53013, N11289, N53011, N11551, N37458, N56804, N2159, N29217, N4661, N63546, N52009, N12330, N13347, N9846, N42196, N39932
U77607, iter_2: N44183, N40836, N32053, N52675, N62465, N23814, N41176, N12300, N46887, N21196, N61699, N46069, N24509, N28112, N30944, N7129, N43102, N12910, N49279, N10812
U77623, iter_0: N26781, N51187, N29930, N11652, N61970, N40078, N20394, N18332, N53011, N24109, N39463, N28072, N31782, N50670, N1185, N5693, N29533, N52588, N6916, N15194
U77633, iter_0: N40752, N23547, N52201, N59960, N40324, N4107, N26537, N6056, N40221, N60472, N27553, N47975, N58354, N21590, N53013, N15559, N62092, N46178, N26781, N43438
U77652, iter_0: N58264, N61623, N26488, N11551, N6056, N59385, N41400, N1344, N53335, N43386, N38797, N47433, N16461, N34031, N55723, N51187, N33120, N308, N5886, N53910
U77659, iter_0: N52577, N59685, N64095, N31014, N27906, N53011, N34668, N28983, N58660, N1952, N3416, N41621, N4610, N58251, N23559, N56211, N27318, N7826, N8595, N44765
U77670, iter_0: N26537, N8162, N46178, N63681, N103, N26781, N6056, N23547, N36408, N31014, N58354, N52588, N31423, N9971, N46501, N52492, N29722, N59960, N49001, N55723
U77675, iter_0: N64372, N9846, N20394, N33326, N37458, N59908, N52492, N15559, N1344, N62170, N20601, N18295, N25837, N39109, N43361, N43438, N43460, N308, N37272, N31423
U77681, iter_0: N24424, N30288, N56270, N11041, N41387, N40906, N31014, N26762, N11289, N56347, N41285, N28420, N2159, N13347, N53013, N34081, N39463, N27553, N62170, N9971
U77682, iter_0: N33623, N53335, N40752, N55723, N30639, N6056, N3416, N7017, N9527, N24275, N1663, N59042, N17672, N22456, N14990, N6578, N7173, N60192, N64095, N36408
U7769, iter_0: N16914, N31556, N41285, N677, N15559, N8162, N52776, N57180, N46203, N42196, N28983, N56804, N40752, N11289, N30288, N56270, N62393, N12330, N34081, N55229
U77698, iter_0: N39184, N40221, N22456, N38901, N6471, N47380, N26271, N48084, N24275, N25837, N18978, N50775, N1065, N13941, N1952, N11930, N16461, N7173, N52502, N43438
U77698, iter_1: N5576, N33505, N60531, N48717, N5886, N14978, N10612, N1344, N54439, N48407, N35447, N40390, N48487, N61241, N64335, N51187, N20816, N7826, N27553, N28983
U77698, iter_2: N46915, N20507, N8711, N26792, N43361, N18485, N53011, N11551, N52098, N34457, N28324, N21063, N25163, N61466, N16477, N44249, N37500, N30288, N11652, N18312
U77699, iter_0: N6371, N53013, N6767, N34817, N25163, N61973, N36916, N24617, N51187, N62894, N42670, N2062, N44645, N59908, N64744, N59526, N8711, N4034, N20394, N19536
U7770, iter_0: N58264, N37272, N59960, N47433, N18063, N61969, N18151, N22690, N56217, N2159, N27906, N40752, N43386, N53298, N62393, N31179, N61472, N52492, N34081, N13347
U77734, iter_0: N4610, N47216, N39184, N53001, N64095, N29322, N19623, N20576, N14809, N31789, N54439, N61973, N47652, N35436, N32196, N1663, N53381, N50657, N50942, N53364
U77735, iter_0: N56217, N57403, N38869, N51690, N28983, N37458, N18295, N40221, N13640, N43438, N11289, N59960, N21681, N41498, N60472, N33326, N50775, N24275, N30288, N52588
U77737, iter_0: N40752, N46037, N40468, N38869, N44249, N41285, N45017, N3416, N8162, N60472, N5886, N50775, N33120, N52492, N56217, N47190, N39399, N39932, N44645, N53011
U77737, iter_1: N61230, N64120, N61483, N38599, N1952, N33611, N7443, N28203, N56194, N16657, N4510, N378, N44305, N18332, N45548, N57536, N23611, N15912, N26202, N63174
U77737, iter_2: N33623, N48487, N33469, N30562, N11823, N26048, N29511, N19025, N14170, N59042, N29363, N29217, N44765, N13640, N59367, N36689, N59022, N35238, N11551, N6056
U77741, iter_0: N51033, N19623, N18295, N7330, N64273, N44765, N59908, N38142, N32641, N40390, N59833, N35671, N10008, N34081, N54439, N17342, N10541, N8375, N18145, N13640
U77749, iter_0: N53011, N26488, N31556, N8162, N27906, N45017, N30288, N26537, N43400, N59385, N32073, N52588, N60472, N43361, N16914, N28983, N39932, N37346, N43646, N2704
U77749, iter_1: N4610, N33623, N775, N36425, N48084, N24617, N19536, N31395, N17936, N23918, N6873, N30401, N46915, N45561, N32277, N47087, N17672, N11551, N61970, N58264
U77749, iter_2: N31782, N17360, N32708, N50670, N1477, N40324, N41400, N1067, N56434, N28420, N17952, N3416, N62170, N61472, N28327, N13464, N4107, N27553, N18295, N13498
U77752, iter_0: N59367, N1663, N59385, N50484, N4661, N60550, N60264, N279, N48487, N31939, N7961, N54571, N2994, N706, N6056, N11551, N59981, N64273, N47433, N44249
U77762, iter_0: N35436, N26690, N52929, N19025, N19536, N62033, N52776, N26537, N45793, N12703, N59526, N61973, N59042, N11569, N47216, N4610, N23602, N64095, N44765, N52201
U77781, iter_0: N19477, N60472, N23409, N23918, N26262, N46915, N47572, N61296, N53443, N47190, N41221, N42223, N41640, N15559, N17952, N47975, N28072, N45163, N24109, N8162
U7780, iter_0: N23409, N38333, N46178, N47087, N50670, N28324, N6916, N2235, N21156, N22664, N19477, N17360, N16461, N18485, N40575, N39463, N34360, N60105, N8711, N28072
U77810, iter_0: N29952, N48717, N64469, N31676, N20576, N51187, N57521, N21312, N23602, N50565, N25583, N64264, N29091, N1371, N31289, N39432, N53364, N8595, N48487, N54437
U77815, iter_0: N21590, N50484, N41400, N30288, N40752, N30562, N40468, N1952, N2159, N15559, N47190, N38951, N50372, N28324, N59367, N17672, N40575, N52588, N3416, N25837
U77833, iter_0: N26537, N7826, N43984, N13408, N48077, N47190, N8162, N6056, N36425, N36916, N45754, N18571, N18151, N19536, N42655, N26690, N59833, N36408, N26488, N28983
U7786, iter_0: N29369, N40752, N42890, N30288, N16914, N53013, N48077, N48717, N47380, N31556, N48407, N35671, N46917, N48487, N3416, N5886, N59981, N2704, N54571, N32489
U77864, iter_0: N47433, N1344, N2994, N21590, N34031, N11551, N41172, N41400, N16461, N61623, N36408, N26488, N25163, N39399, N51187, N5886, N45754, N43386, N46037, N40468
U77867, iter_0: N34031, N16461, N11681, N50372, N34805, N15279, N27079, N47652, N33526, N14333, N4661, N677, N7868, N18020, N56897, N33505, N59307, N17342, N50484, N46037
U77884, iter_0: N49609, N45793, N25163, N41400, N58264, N10541, N29363, N11551, N15279, N37589, N23603, N13640, N4287, N54571, N11944, N59367, N50942, N25837, N26488, N52835
U77889, iter_0: N36612, N45017, N28072, N32073, N24686, N52588, N13640, N53013, N47087, N21156, N40752, N13347, N23409, N20331, N61970, N28983, N43460, N39399, N30288, N52098
U7790, iter_0: N18485, N19477, N6916, N39463, N59385, N47902, N7568, N52835, N21063, N34495, N4680, N18332, N37500, N40899, N61593, N47433, N54014, N40078, N63546, N30118
U77917, iter_0: N58264, N6056, N2994, N55555, N49712, N279, N3841, N64606, N47370, N46130, N60472, N61760, N8162, N47433, N23547, N37007, N28983, N49001, N34004, N29364
U77917, iter_1: N47190, N5886, N49878, N36037, N11551, N53011, N40575, N21681, N17510, N15559, N53013, N28571, N31556, N42196, N24424, N46203, N27553, N63546, N29217, N44249
U77917, iter_2: N31849, N25437, N22061, N43064, N64462, N7416, N52424, N11415, N47412, N40981, N57005, N11808, N51937, N49279, N46304, N13604, N57327, N42634, N19592, N36779
U77960, iter_0: N18151, N677, N20394, N37458, N18295, N15559, N42196, N53011, N61296, N24424, N26537, N27906, N13640, N43438, N36037, N24275, N8711, N43361, N55229, N16914
U77977, iter_0: N34081, N46203, N29217, N3007, N62393, N28983, N64077, N63546, N58129, N4107, N11289, N18895, N44645, N43361, N46037, N32288, N37146, N30288, N38797, N2159
U77977, iter_1: N60531, N6767, N18978, N42877, N4556, N26057, N35725, N19623, N35436, N54439, N62423, N17778, N55397, N15194, N39015, N28643, N54571, N41387, N62820, N3138
U77977, iter_2: N27342, N39213, N17647, N56080, N17543, N31621, N14408, N54862, N50658, N47400, N26262, N42849, N11270, N1660, N28738, N20766, N58030, N1166, N50990, N44305
U77977, iter_3: N40523, N49940, N57053, N20296, N3356, N14964, N21681, N49872, N63342, N4128, N47703, N6066, N7173, N48448, N8114, N1952, N39184, N5370, N42011, N34459
U77977, iter_4: N18295, N13347, N40752, N43822, N59385, N43400, N4661, N55723, N12330, N44166, N677, N56270, N28571, N25837, N43438, N31179, N16725, N42196, N52098, N56434
U77986, iter_0: N34360, N23184, N26537, N31782, N42223, N15194, N47190, N43822, N40752, N53011, N1477, N43646, N20507, N59960, N33326, N3007, N58264, N28983, N16461, N17510
U77990, iter_0: N21590, N58264, N26488, N19477, N2235, N34031, N308, N28983, N21142, N26537, N28448, N25837, N12330, N3007, N53011, N28324, N15559, N10379, N39932, N9734
U77996, iter_0: N34953, N38142, N28983, N46586, N6578, N20394, N43984, N60472, N61973, N53011, N46203, N26690, N46917, N14809, N53335, N15559, N8907, N308, N62170, N19623
U77996, iter_1: N23409, N46915, N5085, N24109, N18485, N39463, N49712, N3007, N42877, N25774, N47572, N6916, N21142, N30401, N25837, N47975, N11551, N18449, N40575, N37346
U77996, iter_2: N58129, N24424, N2159, N13640, N31556, N40221, N27553, N18295, N56434, N43646, N21063, N30288, N64077, N56270, N35252, N43361, N6056, N28571, N31179, N34031
U77996, iter_3: N5716, N524, N25064, N9295, N5501, N43269, N45466, N57005, N3788, N4485, N32015, N23671, N54442, N6013, N44853, N35609, N62939, N11269, N49761, N53584
U77996, iter_4: N22975, N30929, N35725, N32393, N32641, N44640, N48084, N44765, N59685, N46783, N14333, N54439, N60192, N64095, N47652, N4128, N48717, N62033, N51033, N35238
U78000, iter_0: N48106, N1952, N3517, N44897, N44621, N19990, N52447, N17161, N42676, N16954, N3087, N51995, N57120, N17115, N49554, N46484, N29722, N46037, N17757, N2429
U78000, iter_1: N52588, N16804, N8709, N41497, N1344, N11944, N677, N17672, N42670, N2062, N45793, N18151, N4107, N22975, N59833, N25583, N20478, N62393, N40752, N53364
U78000, iter_2: N26584, N47206, N29268, N32786, N27553, N24275, N23602, N38915, N14802, N26271, N18794, N16461, N64721, N41547, N706, N23603, N54018, N30536, N24701, N40221
U78061, iter_0: N7330, N35436, N4610, N26537, N52201, N15279, N59685, N53011, N44765, N27891, N16461, N50484, N63860, N47216, N47190, N54437, N4287, N53335, N28983, N21063
U78074, iter_0: N38869, N46037, N41172, N37346, N20478, N43438, N28103, N38142, N25837, N18151, N47433, N59960, N46917, N19536, N32196, N61970, N20394, N60472, N8162, N29268
U78101, iter_0: N29217, N50565, N40221, N59908, N53011, N52776, N44645, N31179, N28571, N58129, N31556, N56804, N55229, N11289, N34081, N16914, N8162, N18151, N52492, N13347
U78120, iter_0: N16914, N677, N61466, N3865, N16725, N39298, N31492, N55531, N46203, N279, N59653, N11551, N16477, N37458, N8162, N27906, N13640, N3007, N21590, N56217
U78145, iter_0: N60472, N59385, N48084, N60550, N36408, N60264, N46037, N32489, N32073, N43646, N4034, N28983, N19998, N53910, N60531, N14333, N308, N6056, N19025, N30288
U78148, iter_0: N16461, N34031, N41400, N3416, N39399, N58264, N6056, N4661, N55723, N53910, N26488, N61970, N38797, N41172, N61623, N59385, N11551, N25163, N47433, N35252
U78153, iter_0: N31395, N11041, N46501, N34031, N33326, N32288, N63681, N18895, N40906, N20764, N44645, N59653, N40752, N61541, N10541, N52835, N53013, N31782, N15811, N38053
U78170, iter_0: N18145, N20984, N13640, N28640, N11930, N38869, N19998, N23602, N50775, N677, N53364, N58264, N24275, N38142, N60550, N53335, N130, N7173, N57403, N44249
U78215, iter_0: N52312, N64606, N24467, N3007, N24109, N28983, N2994, N6916, N37500, N40899, N8657, N31423, N51187, N6056, N5085, N41172, N16914, N11551, N23184, N3841
U78215, iter_1: N22456, N27079, N6767, N4290, N28640, N60550, N58070, N31884, N60264, N25837, N18295, N47216, N59908, N4128, N61973, N14978, N5886, N8162, N31556, N45017
U78215, iter_2: N41387, N40078, N18151, N61623, N40752, N30288, N15559, N46203, N33326, N8889, N52588, N53013, N13347, N50775, N56270, N4661, N1344, N308, N43361, N20394
U78218, iter_0: N59833, N28983, N59685, N32641, N48077, N59526, N15279, N10278, N46586, N63255, N6532, N38901, N60550, N1539, N7826, N62001, N2994, N60472, N35436, N64744
U78244, iter_0: N19477, N17952, N22664, N20413, N9846, N2235, N53443, N18332, N59960, N30118, N7568, N47370, N46441, N38556, N57888, N17936, N58030, N15194, N46037, N52299
U78244, iter_1: N24617, N44765, N59307, N31289, N35436, N6578, N45760, N4610, N14333, N5886, N21063, N10278, N6873, N52492, N39932, N8162, N62393, N3416, N43361, N45793
U78244, iter_2: N45466, N24717, N52294, N29977, N51954, N20510, N64808, N49188, N1837, N60300, N14601, N39424, N25064, N3704, N63480, N23642, N3116, N61571, N42112, N41380
U78244, iter_3: N30290, N40121, N23278, N39919, N31341, N39688, N17153, N32207, N58617, N34492, N94, N54227, N55967, N30562, N25398, N50725, N47576, N56517, N2712, N59841
U78244, iter_4: N42223, N40906, N30834, N63681, N41006, N47975, N26762, N20601, N3007, N28072, N41387, N33634, N30401, N60472, N12477, N23409, N21156, N29930, N31454, N59908
U78325, iter_0: N11681, N26537, N56270, N44765, N7826, N50058, N31556, N50372, N46917, N35436, N34081, N59526, N18151, N59981, N62423, N4610, N44645, N11551, N60550, N47652
U78327, iter_0: N15559, N5940, N50775, N37007, N22575, N677, N28983, N50565, N26537, N40752, N5085, N18895, N45561, N53593, N32708, N43438, N62207, N9734, N32239, N45612
U78337, iter_0: N53011, N1663, N46586, N50657, N21063, N26690, N26537, N33212, N13865, N42499, N6532, N42670, N40451, N35671, N54571, N4905, N40575, N1091, N56132, N16804
U78359, iter_0: N2235, N29364, N15194, N27532, N58030, N5519, N11551, N63681, N12330, N31556, N4107, N40752, N62393, N18332, N1477, N53593, N53443, N43438, N14257, N38504
U78359, iter_1: N14170, N24424, N25583, N47206, N20325, N63390, N31978, N11289, N64273, N4556, N14333, N32196, N47652, N23602, N60531, N43822, N59833, N62001, N43400, N21590
