U10008, iter_0: N43386, N61970, N1344, N59385, N55723, N46037, N35252, N58264, N44249, N308, N61623, N39399, N41400, N33120, N53910, N2994, N279, N3416, N41172, N53335
U84783, iter_0: N53443, N46084, N37007, N34495, N4661, N41640, N31782, N18485, N47370, N11652, N29364, N30401, N17952, N62750, N33670, N1185, N55723, N29920, N53335, N17936
U84787, iter_0: N25163, N7826, N14990, N26488, N33877, N42196, N30562, N8709, N34817, N58264, N17510, N51033, N51867, N21590, N14802, N60531, N53837, N13408, N1344, N10367
U84789, iter_0: N36612, N41172, N28072, N5886, N33120, N20331, N23184, N25163, N49712, N26781, N6056, N21290, N28327, N24458, N44249, N38797, N3416, N36037, N40906, N51187
U84804, iter_0: N27532, N53013, N52588, N31782, N7470, N7568, N46037, N12477, N40956, N53335, N2235, N41221, N41640, N16461, N34360, N42196, N5519, N46703, N11083, N19685
U84805, iter_0: N26584, N22985, N44249, N56804, N55229, N42499, N58129, N56471, N14170, N3416, N56270, N52098, N64264, N39149, N28571, N18291, N31179, N21681, N1575, N37458
U84812, iter_0: N31978, N18151, N63860, N48077, N11569, N28640, N42670, N18571, N17342, N32393, N14978, N62894, N22975, N17510, N34949, N43246, N5288, N6371, N36425, N60550
U84833, iter_0: N18151, N45017, N59960, N26584, N60472, N11289, N34344, N53011, N62001, N28983, N13640, N13498, N52588, N40752, N53013, N53308, N21681, N37346, N33326, N58129
U84847, iter_0: N21290, N2649, N49712, N26781, N34344, N62207, N60472, N47975, N61970, N41221, N1344, N4680, N557, N39298, N5085, N36612, N41064, N1189, N13640, N26792
U84884, iter_0: N47380, N16461, N62894, N41547, N32139, N55723, N35436, N59833, N60939, N48487, N38869, N39015, N56211, N47216, N53735, N20394, N53986, N50942, N27906, N26048
U8489, iter_0: N7868, N8907, N21681, N10541, N49038, N32641, N41400, N20984, N15279, N22975, N18145, N34081, N60192, N39432, N34031, N7852, N63546, N38915, N21590, N13941
U84890, iter_0: N28800, N65058, N31884, N706, N6471, N33120, N50657, N57001, N15279, N38869, N13640, N59586, N20394, N31409, N7173, N42670, N13498, N10278, N40752, N15559
U84890, iter_1: N41113, N53443, N9135, N28072, N42877, N53728, N29930, N30834, N34360, N54587, N1067, N5886, N24467, N11551, N40906, N31454, N49038, N5519, N17510, N41640
U84890, iter_2: N62033, N57521, N5576, N53381, N29363, N18978, N63390, N11569, N61973, N51099, N29322, N25163, N37346, N27738, N33326, N30639, N33877, N57403, N43646, N53011
U84890, iter_3: N13729, N32548, N27342, N61326, N49467, N62632, N16447, N50990, N29735, N55977, N25064, N64120, N20961, N54960, N22000, N27928, N34490, N428, N39050, N47786
U84890, iter_4: N46917, N52020, N61740, N36396, N19478, N54912, N9284, N31849, N41817, N47357, N23977, N23616, N63259, N7181, N19661, N63974, N5700, N55967, N6578, N32533
U8493, iter_0: N32641, N18151, N8709, N4610, N35436, N24617, N25163, N14333, N1344, N44765, N60939, N30288, N45754, N8375, N6578, N6532, N24275, N45017, N41285, N13408
U84943, iter_0: N21590, N59685, N62894, N53013, N31884, N7868, N3416, N6767, N31978, N50657, N64273, N308, N6209, N56132, N64859, N4128, N17342, N25130, N3045, N22975
U84944, iter_0: N58660, N6873, N52502, N50372, N60550, N34344, N1344, N17342, N61623, N63255, N44249, N59685, N1663, N38142, N41172, N7826, N6578, N279, N17510, N59022
U84978, iter_0: N24467, N3138, N62207, N16477, N49712, N54587, N1067, N63746, N21290, N23918, N61363, N53201, N17578, N22664, N20947, N40670, N32239, N29722, N18449, N9409
U84983, iter_0: N62423, N48659, N34344, N6873, N1344, N21681, N16725, N11944, N12613, N11681, N59685, N57521, N26584, N18295, N15279, N54136, N11823, N64077, N7112, N11551
U84983, iter_1: N47916, N50990, N22000, N37146, N47902, N62044, N48627, N35389, N55913, N31748, N9838, N30713, N4663, N41612, N62805, N26521, N14391, N30835, N40299, N44645
U84983, iter_2: N29450, N4680, N31492, N17952, N38898, N31179, N52577, N20394, N62033, N65103, N301, N29363, N29217, N19025, N14809, N52588, N56458, N4610, N43361, N43822
U84983, iter_3: N1180, N16844, N60799, N20270, N62212, N44203, N41491, N54845, N11600, N6997, N23942, N24965, N12910, N7462, N41930, N3268, N33376, N24981, N6890, N7556
U84983, iter_4: N55229, N52502, N39399, N10541, N28103, N3996, N29528, N64095, N11015, N64469, N60041, N12682, N64933, N14990, N44765, N51119, N35725, N55830, N13865, N59960
U84998, iter_0: N38142, N17234, N60472, N20394, N46501, N25130, N19998, N24617, N45754, N65103, N8709, N30929, N60264, N6578, N58660, N32196, N36689, N52588, N50565, N64095
U84998, iter_1: N38333, N29930, N31454, N41640, N21156, N1344, N47902, N30834, N1189, N34004, N5886, N62207, N28072, N45561, N37346, N51581, N16461, N41006, N29920, N40670
U84998, iter_2: N36037, N46586, N8711, N33212, N13347, N59526, N4290, N40221, N57403, N15559, N30422, N27731, N30288, N11569, N11041, N56270, N7826, N58129, N54439, N21063
U85017, iter_0: N22975, N60550, N20576, N63860, N41621, N53630, N31676, N64095, N59685, N37589, N21312, N29627, N1371, N14170, N60192, N57521, N52577, N11359, N11569, N14809
U85033, iter_0: N58660, N56211, N48084, N60244, N60264, N21063, N26063, N60531, N7826, N13498, N1065, N55830, N35725, N39149, N46283, N6471, N28643, N54439, N33877, N63390
U85033, iter_1: N24467, N46037, N11551, N20947, N32239, N61593, N23918, N26762, N28448, N47433, N47975, N60472, N18132, N34360, N56270, N53593, N11041, N52588, N16461, N41006
U85033, iter_2: N706, N25130, N40752, N30288, N3416, N24213, N936, N13980, N52009, N59960, N20394, N15559, N61973, N41497, N15331, N62393, N46586, N50565, N57180, N43400
U85033, iter_3: N55347, N26538, N46219, N41934, N44682, N19669, N31005, N61817, N19584, N53923, N25398, N9997, N38498, N40852, N3234, N26408, N7757, N28112, N94, N3089
U85033, iter_4: N39015, N14809, N32196, N48049, N4290, N36916, N30536, N40451, N29322, N21590, N50942, N31884, N20576, N46738, N62033, N53735, N301, N4556, N11823, N44903
U85049, iter_0: N48084, N11551, N14170, N47216, N48407, N47433, N16914, N37346, N44765, N55723, N64744, N53011, N40752, N37458, N46586, N51187, N34805, N1344, N59526, N38901
U85073, iter_0: N5288, N49252, N7112, N31789, N35725, N3416, N64095, N50484, N39184, N38733, N52835, N11551, N31036, N32393, N37458, N48487, N37589, N60264, N41400, N47652
U85073, iter_1: N8162, N16914, N13640, N30288, N308, N4661, N56804, N26488, N28983, N61623, N6056, N43400, N37346, N52588, N62170, N31179, N33326, N49878, N21590, N56434
U85073, iter_2: N9409, N20947, N48084, N53381, N30422, N33623, N20507, N29322, N14809, N28420, N53837, N40356, N39399, N59307, N61466, N61593, N61973, N31676, N53728, N9135
U85074, iter_0: N32031, N44249, N48350, N26408, N18426, N45294, N41400, N2041, N15066, N11940, N28638, N2994, N23254, N64816, N48843, N47433, N9621, N5370, N5358, N19292
U85090, iter_0: N6578, N47652, N32641, N38901, N4610, N1539, N20576, N60550, N59833, N6371, N61973, N15279, N59685, N22975, N8907, N50372, N16804, N47216, N35725, N38142
U85113, iter_0: N18151, N58264, N53335, N1344, N18571, N21290, N61970, N57972, N2649, N18312, N53011, N56434, N32073, N64077, N46037, N5085, N53815, N16477, N51875, N34004
U85113, iter_1: N12703, N29322, N31884, N4290, N17342, N38869, N4610, N31036, N60472, N17672, N35725, N53381, N58251, N52577, N4287, N35436, N13640, N11092, N43646, N13347
U85113, iter_2: N3138, N34457, N1189, N23918, N11551, N29930, N40670, N32239, N18485, N22690, N32288, N63681, N47433, N51099, N9971, N16461, N41387, N42877, N53515, N52835
U85131, iter_0: N51187, N62750, N9971, N279, N1667, N53011, N36740, N57451, N53013, N33831, N53335, N2994, N29920, N35252, N46130, N13464, N30118, N53308, N30834, N13628
U85145, iter_0: N13408, N18151, N45793, N6994, N11569, N18571, N59685, N47652, N28324, N51187, N36408, N14802, N63860, N4610, N58070, N52835, N58264, N46037, N6056, N46283
U85146, iter_0: N26154, N54125, N20661, N36186, N41285, N34653, N3517, N63037, N32053, N42660, N50314, N31632, N30888, N52294, N36414, N53174, N8012, N48578, N3708, N48215
U85146, iter_1: N50657, N27079, N11569, N3416, N6056, N24701, N62033, N61970, N36425, N26584, N775, N20478, N34031, N28643, N5288, N11289, N18291, N47380, N45793, N28851
U85146, iter_2: N61363, N62170, N22664, N4680, N62092, N61296, N7568, N40575, N1575, N13464, N9135, N16431, N62207, N58129, N29217, N43646, N53201, N37346, N45754, N59908
U85163, iter_0: N29450, N40899, N26584, N53013, N31556, N59385, N16914, N30834, N18895, N52201, N34031, N38504, N62092, N47370, N31179, N29217, N20413, N30118, N35619, N40324
U85174, iter_0: N36612, N15811, N43386, N52835, N23508, N44249, N28324, N51690, N53168, N57034, N41172, N33120, N36249, N3996, N39399, N61040, N53910, N21710, N24686, N55723
U8520, iter_0: N40906, N58030, N42670, N38333, N47370, N29450, N31556, N2235, N18485, N8907, N24617, N28725, N41221, N53443, N46501, N59653, N53515, N19477, N557, N41387
U85205, iter_0: N57034, N30288, N45754, N6056, N48084, N3416, N53630, N55830, N32393, N26690, N28324, N7852, N11551, N19433, N20576, N41172, N43246, N43386, N27731, N21590
U85230, iter_0: N26537, N53013, N2994, N57403, N61970, N50372, N50565, N46917, N11015, N11359, N34031, N45017, N31884, N58264, N61623, N436, N49038, N48487, N47190, N40575
U85230, iter_1: N11551, N16461, N47433, N41400, N1344, N46037, N51187, N33120, N4661, N25163, N55723, N39399, N52835, N28324, N279, N59385, N36408, N308, N51099, N5886
U85230, iter_2: N27866, N38504, N49712, N7173, N47975, N64933, N26584, N775, N56270, N31556, N20764, N14333, N60041, N55830, N33469, N60472, N58660, N20576, N39298, N33634
U85230, iter_3: N48824, N11363, N9883, N18032, N26587, N16439, N11627, N5716, N54, N16138, N944, N30099, N6400, N25501, N20056, N29009, N44698, N35609, N43568, N26018
U85230, iter_4: N28072, N26781, N57888, N53728, N55397, N58129, N60599, N18485, N55531, N38333, N1575, N25837, N13347, N61296, N43361, N15559, N41221, N47553, N42196, N39463
U85235, iter_0: N46037, N52835, N61296, N60472, N28324, N13498, N57001, N21063, N34344, N3416, N53308, N677, N39109, N53011, N25163, N59586, N36408, N62001, N61970, N59960
U85235, iter_1: N12477, N46917, N39184, N47902, N33831, N29930, N11652, N46915, N58251, N18485, N53443, N50942, N2530, N38882, N29920, N12703, N5228, N38504, N16477, N38142
U85235, iter_2: N40451, N25130, N775, N30536, N51099, N33623, N42196, N7826, N8709, N61040, N30639, N11551, N64335, N16461, N21941, N57521, N15559, N33526, N20984, N14333
U85242, iter_0: N23603, N51187, N27891, N17510, N3045, N30288, N14809, N39149, N7961, N31939, N61296, N33469, N52577, N53013, N22456, N40728, N2062, N55830, N26584, N59367
U85257, iter_0: N14990, N2994, N41400, N7826, N43386, N34344, N1952, N58264, N25163, N63546, N26488, N15559, N13408, N53011, N20984, N50058, N14333, N60472, N38797, N59307
U85271, iter_0: N28983, N15279, N34031, N47652, N7330, N24617, N46501, N35725, N30562, N20325, N56897, N35436, N18978, N44765, N31289, N47216, N60192, N50657, N41285, N47380
U85284, iter_0: N11681, N29627, N301, N54437, N19004, N60035, N32708, N29369, N12682, N1477, N42499, N42890, N32489, N12613, N52577, N38915, N47652, N14802, N23602, N11359
U85296, iter_0: N34081, N7852, N49252, N53013, N29511, N61969, N10541, N2704, N11551, N22975, N11359, N52098, N52492, N18145, N25163, N3380, N62170, N45760, N47206, N29217
U85300, iter_0: N8162, N15559, N49038, N61623, N61472, N11551, N61296, N31179, N56434, N4661, N22985, N44166, N3416, N37272, N39932, N40575, N49878, N58129, N13640, N43361
U85300, iter_1: N4912, N54571, N60255, N40887, N61230, N57821, N38901, N40390, N47576, N53113, N6903, N30291, N32015, N10747, N36006, N40356, N30562, N46162, N44605, N28918
U85300, iter_2: N41285, N31014, N63546, N2994, N43386, N34031, N33326, N18295, N17510, N64077, N64954, N50565, N62001, N27553, N35252, N53168, N61969, N9846, N279, N308
U85305, iter_0: N33212, N7852, N25130, N32393, N6873, N60472, N52577, N59908, N30422, N64183, N308, N5288, N40575, N14990, N13640, N60264, N58129, N17672, N22456, N34081
U85312, iter_0: N4107, N20236, N10541, N37458, N49038, N31179, N26537, N58354, N13980, N37272, N50565, N1477, N26057, N64933, N1914, N26584, N46501, N43400, N56434, N16914
U85319, iter_0: N18485, N11551, N28983, N53443, N3007, N31782, N557, N41221, N31556, N43460, N29920, N53815, N18895, N8162, N46084, N40078, N26584, N51187, N30401, N41285
U85336, iter_0: N3416, N15194, N40906, N31395, N14257, N46178, N36612, N41006, N7947, N51187, N21290, N5085, N3996, N55723, N51690, N17952, N40078, N34601, N17510, N41387
U85337, iter_0: N28324, N1952, N40468, N31978, N1539, N55723, N48077, N39184, N5886, N39399, N6371, N28640, N20576, N59385, N31884, N18151, N61241, N30689, N6056, N45017
U85340, iter_0: N11289, N63255, N59022, N301, N11930, N29541, N31676, N41400, N34344, N1539, N31289, N30562, N51033, N31179, N29217, N28571, N26690, N21312, N7330, N52577
U85341, iter_0: N64095, N41387, N3007, N11569, N7470, N30834, N21290, N4680, N40906, N2649, N25163, N60550, N54018, N11083, N52577, N40078, N18145, N26792, N29450, N31782
U85353, iter_0: N31556, N27891, N46501, N43400, N2159, N47652, N52577, N28571, N31179, N57403, N58264, N35436, N10541, N31939, N39149, N34081, N308, N29217, N43361, N61296
U8536, iter_0: N27436, N51424, N2235, N2844, N50514, N42223, N49892, N60343, N23513, N33846, N34973, N45676, N18350, N54, N29404, N52850, N11572, N50034, N2324, N43361
U85360, iter_0: N41113, N9971, N30288, N59653, N47975, N40575, N21290, N52835, N59867, N59908, N46915, N7947, N34081, N45754, N2704, N26488, N34031, N16117, N37055, N10541
U8538, iter_0: N46084, N30401, N39463, N19477, N26762, N11652, N11551, N37007, N59653, N2704, N21063, N46441, N17510, N56456, N41006, N59960, N4661, N58354, N52588, N12477
U8538, iter_1: N27079, N47652, N56211, N59833, N7330, N20478, N10008, N16804, N59042, N19433, N8709, N34031, N6532, N10885, N61973, N35252, N60531, N26048, N51867, N57180
U8538, iter_2: N23675, N44772, N41258, N35340, N8456, N43102, N43498, N30382, N6020, N49046, N4179, N33957, N34490, N54988, N34973, N39151, N54442, N57919, N53686, N1344
U85397, iter_0: N1575, N58354, N26781, N47902, N18485, N10869, N19477, N61970, N19685, N53443, N47190, N46441, N31782, N52588, N677, N46084, N57180, N29450, N26537, N16914
U85414, iter_0: N46037, N4680, N1067, N54587, N62393, N1667, N29217, N16461, N308, N61466, N26792, N40206, N39298, N28152, N50670, N17936, N29722, N23918, N23682, N34360
U85418, iter_0: N41285, N61472, N18295, N53013, N15559, N56434, N30288, N22985, N4107, N28281, N13640, N47190, N39932, N1575, N37458, N36037, N37272, N52098, N43361, N18291
U85423, iter_0: N43386, N59981, N57034, N52502, N1952, N60550, N29541, N44249, N11569, N279, N33212, N5886, N46501, N50372, N7826, N60027, N62423, N59022, N37589, N48659
U85459, iter_0: N53910, N34344, N28324, N14257, N59494, N3996, N18151, N63746, N41064, N47370, N22664, N53201, N29930, N3416, N13498, N61296, N62750, N52202, N7947, N45754
U85471, iter_0: N60550, N31978, N59981, N47433, N308, N18571, N26584, N41172, N1539, N37589, N31289, N21681, N55723, N41400, N29541, N11289, N52577, N3380, N21312, N7826
U85481, iter_0: N47216, N47902, N39463, N46130, N61241, N6371, N47652, N37007, N28129, N46084, N41006, N25015, N22975, N31289, N2235, N41387, N21142, N44640, N27079, N53335
U85499, iter_0: N41172, N47087, N61970, N49834, N38333, N3841, N26781, N33120, N59385, N23184, N11083, N51187, N4680, N20331, N39463, N58264, N29450, N308, N16461, N20507
U85503, iter_0: N28103, N11569, N28281, N61296, N29322, N11931, N29363, N59586, N12703, N40221, N4661, N36037, N26271, N14809, N30288, N50775, N15559, N54136, N33526, N677
U85541, iter_0: N1952, N3996, N8595, N308, N59876, N33120, N38898, N51187, N38733, N59981, N3416, N28103, N32277, N52502, N64744, N6371, N57034, N17998, N29528, N34344
U85549, iter_0: N34344, N24458, N3865, N61760, N50484, N31679, N64606, N6471, N19685, N33831, N61541, N15811, N14257, N31289, N29091, N3996, N15194, N40906, N3841, N33623
U85560, iter_0: N5886, N37146, N18151, N11931, N18312, N56804, N37458, N47087, N24424, N53011, N18295, N1575, N308, N30288, N20507, N27553, N21590, N50670, N33326, N59067
U85560, iter_1: N16461, N3416, N40468, N45754, N26488, N39399, N41400, N61970, N59385, N61623, N11551, N35252, N53910, N279, N1344, N55723, N58264, N43386, N4661, N17510
U85560, iter_2: N53381, N64469, N27738, N54439, N41497, N4556, N38898, N4107, N14333, N48084, N63390, N21941, N18310, N15559, N24701, N35671, N3138, N28420, N38733, N33623
U85560, iter_3: N48707, N23129, N30346, N1567, N48410, N18032, N38620, N24509, N63748, N49285, N49761, N32703, N24136, N39393, N58098, N40664, N49279, N41165, N16713, N5765
U85560, iter_4: N13347, N36037, N44645, N59960, N61472, N55229, N13640, N61363, N28571, N52098, N18291, N31423, N43646, N49878, N52492, N37346, N11092, N57034, N64954, N30118
U85577, iter_0: N11569, N28983, N26271, N55723, N41400, N6371, N60192, N26130, N20394, N1952, N15279, N5576, N7330, N20576, N63255, N5886, N38901, N30562, N29363, N59685
U85606, iter_0: N3416, N28324, N25163, N6056, N29541, N14990, N53910, N43386, N59022, N22456, N279, N44249, N21590, N6873, N45754, N55723, N40468, N7826, N18151, N58264
U85607, iter_0: N39184, N51187, N64095, N47216, N4610, N57521, N35436, N31884, N29322, N5886, N7112, N38901, N28640, N29363, N50372, N15279, N47652, N60192, N1371, N706
U8562, iter_0: N21128, N19387, N11931, N14328, N59805, N22445, N16477, N27737, N15065, N34226, N1166, N59427, N37866, N43974, N27906, N62170, N2704, N59749, N10350, N25966
U85625, iter_0: N11931, N35725, N47216, N32641, N34031, N39015, N16804, N20478, N42655, N43438, N22985, N26690, N9846, N21039, N28983, N9354, N52098, N41285, N47206, N44765
U85631, iter_0: N7826, N40468, N41400, N50484, N58264, N22456, N22985, N13408, N60531, N30562, N3380, N6532, N44765, N29322, N25163, N13980, N3045, N30288, N51033, N53001
U85637, iter_0: N5886, N5288, N57521, N6056, N38797, N308, N31556, N61929, N59981, N26584, N14809, N63860, N52577, N48077, N58129, N2159, N59042, N33120, N4107, N3045
U85645, iter_0: N18571, N32073, N59908, N2704, N18151, N52776, N51690, N39932, N23508, N21710, N34081, N56434, N60472, N52009, N30288, N26537, N45017, N9846, N62393, N44166
U85673, iter_0: N41221, N3007, N39463, N20601, N8889, N557, N40324, N56347, N5693, N49712, N18895, N63681, N40078, N29450, N4680, N37553, N17952, N12477, N46379, N9734
U85675, iter_0: N26584, N10541, N11681, N22975, N56804, N11675, N32393, N6532, N61969, N49878, N29627, N52577, N12330, N55229, N301, N31556, N55830, N13408, N34031, N34081
